| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|   43125|Steven  ||Linnabary   |Linnabry|  |Lib|  36037|  59843| 3|  40497|OH   |
|   43126|Don Elijah  ||Eckhart |Eckhart |  |Ind|  36043|  59844| 3|  40498|OH   |
|   43127|Mark Michael||Noble   |Noble   |  |Lib|  36043|  59845| 4|  40499|OH   |
|   43203|Marcia  ||Fudge   |Fudge   |  |Dem|  36035|  59885| 1|  40542|OH   |
|   43212|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 3|  40549|OH   |
|   43214|Richard ||Duncan  |Duncan  |  |Ind|  0|  56224| 5|  40550|OH   |
|   43215|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 6|  40551|OH   |
|   43216|Brian   ||Moore   |Moore   |  |Soc|  0|   1243| 7|  40552|OH   |
|   43247|Dennis  ||Spisak  |Spisak  |  |Grn|  36025|  59905| 3|  40572|OH   |
|   47584|Tim ||Murphy  |Murphy  |  |GOP|  39025|261| 2|  40666|PA   |
|   47453|Charles ||Dent|Dent|  |GOP|  39022|   1865| 2|  41004|PA   |
|   44100|Jack||Reed|Reed|  |Dem|  40003|964| 1|  41043|RI   |
|   44103|Patrick ||Kennedy |Kennedy |  |Dem|  40015|966| 1|  41048|RI   |
|   47573|Robert  ||Brady   |Brady   |  |Dem|  39008|237| 1|  41142|PA   |
|   53978|Joe ||Barton  |Barton  |  |GOP|  45876|281| 1|  42018|TX   |
|   54025|Lamar   ||Smith   |SmithL  |  |GOP|  45891|321| 1|  42037|TX   |
|   53988|Kevin   ||Brady   |Brady   |  |GOP|  45878|287| 1|  42073|TX   |
|   46031|Jim ||Clyburn |Clyburn |  |Dem|  41315|   1414| 2|  42083|SC   |
|   44104|Jonathan||Scott   |Scott   |  |GOP|  40015|  51914| 2|  42199|RI   |
|   46107|Henry   ||Brown   |Brown   |  |GOP|  41002|   1409| 1|  42356|SC   |
|   44105|Jim ||Langevin|Langevin|  |Dem|  40017|967| 1|  42365|RI   |
|   46213|Lindsey ||Graham  |Graham  |  |GOP|  41189|   1408| 1|  42402|SC   |
|   46058|John||Spratt  |Spratt  |  |Dem|  41314|612| 2|  42407|SC   |
|   44102|Bob ||Tingle  |Tingle  |  |GOP|  40003|965| 2|  42419|RI   |
|   44106|Mark||Zaccaria|Zaccaria|  |GOP|  40017|  59621| 2|  42420|RI   |
|   44351|Kenneth ||Capalbo |Capalbo |  |Ind|  40015|  56221| 3|  42525|RI   |
|   44402|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  42561|RI   |
|   44401|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  42562|RI   |
|   44407|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  42566|RI   |
|   44408|Gloria  ||La Riva |LaRiva  |  |PSL|  0|   7623| 4|  42567|RI   |
|   44409|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  42568|RI   |
|   44411|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 7|  42569|RI   |
|   44410|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 6|  42570|RI   |
|   46305|Tim ||Johnson |Johnson |  |Dem|  42003|189| 1|  42819|SD   |
|   46108|Joe ||Wilson  |Wilson  |  |GOP|  41003|   1410| 1|  42850|SC   |
|   46521|||Yes |Yes |  |Yes|  42523|  2| 1|  42850|SD   |
|   46523|||Yes |Yes |  |Yes|  42524|  2| 1|  42850|SD   |
|   46522|||No  |No  |  |No |  42523|  3| 2|  42851|SD   |
|   46524|||No  |No  |  |No |  42524|  3| 2|  42851|SD   |
|   46109|Gresham ||Barrett |Barrett |  |GOP|  41004|608| 1|  42871|SC   |
|   47575|Phil||English |English |  |GOP|  39010|241| 2|  42937|PA   |
|   47449|Jason   ||Altmire |Altmire |  |Dem|  39011|  51543| 1|  42938|PA   |
|   47576|Joe ||Sestak  |Sestak  |  |Dem|  39014|  51545| 1|  42943|PA   |
|   47577|Patrick ||Murphy  |Murphy  |  |Dem|  39015|  51546| 1|  42945|PA   |
|   47578|Christopher ||Carney  |Carney  |  |Dem|  39017|  51547| 1|  42947|PA   |
| 684|John||McCain  |McCain  |  |GOP|  0|   1701| 3|  43035|SD   |
|   47399|John||Duncan  |Duncan  |  |GOP|  43007|665| 2|  43041|TN   |
|   47438|Bart||Gordon  |Gordon  |  |Dem|  43015|678| 1|  43049|TN   |
|   47439|John||Tanner  |Tanner  |  |Dem|  43019|   1432| 1|  43057|TN   |
|   46292|Stephanie   ||Herseth Sandlin |HrsthSnd|  |Dem|  42005|581| 1|  43170|SD   |
|   46030|Bob ||Inglis  |Inglis  |  |GOP|  41313|  50263| 2|  43200|SC   |
| 565|Joel||Dykstra |Dykstra |  |GOP|  42003|  58077| 2|  43204|SD   |
|   46520|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  43391|SD   |
|   46233|Albert  ||Spencer |Spencer |  |GOP|  41314|  50369| 1|  43398|SC   |
|   46234|Nancy   ||Harrelson   |Harrelsn|  |GOP|  41315|  59678| 1|  43399|SC   |
|   47400|Zach||Wamp|Wamp|  |GOP|  43009|668| 2|  43477|TN   |
|   46217|Bob ||Conley  |Conley  |  |Dem|  41189|  58321| 2|  43506|SC   |
|   46221|Linda   ||Ketner  |Ketner  |  |Dem|  41002|  59674| 2|  43508|SC   |
|   46225|Rob ||Miller  |Miller  |  |Dem|  41003|  59675| 2|  43510|SC   |
|   46227|Jane||Dyer|Dyer|  |Dem|  41004|  59676| 2|  43511|SC   |
|   46229|Paul||Corden  |Corden  |  |Dem|  41313|  59677| 3|  43513|SC   |
|   47736|Lou ||Barletta|Barletta|  |GOP|  39018|252| 2|  43537|PA   |
|   47556|Steve   ||Cohen   |Cohen   |  |Dem|  43020|  41288| 1|  43538|TN   |
|   46514|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  43552|SD   |
|   46310|Chris   ||Lien|Lien|  |GOP|  42005|  58308| 2|  43558|SD   |
|   47699|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  43559|PA   |
|   47701|Mike||Muhammad|Mhmmd   |  |GOP|  39008|  58300| 2|  43570|PA   |
|   47704|Kathy   ||Dahlkemper  |Dhlkmpr |  |Dem|  39010|  58298| 1|  43573|PA   |
|   47707|Melissa ||Hart|Hart|  |GOP|  39011|242| 2|  43576|PA   |
|   47708|Mark||McCracken   |McCrckn |  |Dem|  39012|  58295| 1|  43577|PA   |
|   47719|Glenn   ||Thompson|Thompsn |  |GOP|  39012|  58283| 2|  43588|PA   |
|   47730|Bob ||Roggio  |Roggio  |  |Dem|  39013|  58279| 1|  43589|PA   |
|   47731|W. Craig||Williams|Williams|  |GOP|  39014|  58276| 2|  43590|PA   |
|   47732|Tom ||Manion  |Manion  |  |GOP|  39015|  58266| 2|  43591|PA   |
|   47733|Tony||Barr|Barr|  |Dem|  40041|  54139| 1|  43592|PA   |
|   47734|Chris   ||Hackett |Hackett |  |GOP|  39017|  58262| 2|  43593|PA   |
|   47737|Marina  ||Kats|Kats|  |GOP|  39020|  58254| 2|  43595|PA   |
|   47738|Sam ||Bennett |Bennett |  |Dem|  39022|  58247| 1|  43596|PA   |
|   47739|Bruce   ||Slater  |Slater  |  |Dem|  39023|  58243| 1|  43597|PA   |
|   47740|Toni||Gilhooley   |Gilhooly|  |GOP|  39024|  58244| 2|  43598|PA   |
|   47741|Steve   ||O'Donnell   |ODonnll |  |Dem|  39025|  58237| 1|  43599|PA   |
|   47745|Philip  ||Avillo  |Avillo  |  |Dem|  39026|  51553| 1|  43602|PA   |
|   46450|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 5|  43609|SC   |
|   46451|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  43610|SC   |
|   46455|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  43611|SC   |
|   46457|Frank   ||Waggoner|Waggonr |  |CST|  41314|  59751| 3|  43612|SC   |
|   46456|C. Faye ||Walters |Walters |  |Grn|  41313|611| 1|  43613|SC   |
|   46458|Ralph   ||Nader   |Nader   |  |PEC|  0|   3850| 4|  43614|SC   |
|   46460|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 6|  43615|SC   |
|   46507|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 1|  43627|SC   |
|   46519|Bob ||Barr|Barr|  |Ind|  0|  11527| 4|  43675|SD   |
|   46518|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 2|  43676|SD   |
|   47436|Lincoln ||Davis   |Davis   |  |Dem|  43011|   1428| 1|  43785|TN   |
|   48022|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  43845|PA   |
|   48030|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 4|  43846|PA   |
|   48063|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  43847|PA   |
|   48034|James   ||Fryman  |Fryman  |  |Lib|  39012|  59764| 3|  43852|PA   |
|   48036|Tom ||Lingenfelter|Lingnfltr   |  |Ind|  39015|  49973| 3|  43854|PA   |
|   48037|William ||Russell |Russell |  |GOP|  39019|  59766| 2|  43855|PA   |
|   48038|John||McDermott   |McDrmtt |  |CST|  39020|   1108| 3|  43856|PA   |
|   48039|Titus   ||North   |North   |  |Grn|  39021|  59767| 2|  43857|PA   |
|   48040|Daniel  ||Frank   |Frank   |  |CST|  39023|  59768| 3|  43858|PA   |
|   48041|John||Murphy  |Murphy  |  |Ind|  39023|  53980| 4|  43859|PA   |
|   48064|Adam||Lang|Lang|  |GOP|  39303|  59805| 2|  43879|PA   |
|   53971|Ralph   ||Hall|Hall|  |GOP|  45874|273| 1|  44094|TX   |
|   53837|Chet||Edwards |Edwards |  |Dem|  45887|293| 2|  44167|TX   |
|   53844|Eddie Bernice   ||Johnson |Johnson |  |Dem|  45900|350| 2|  44177|TX   |
|   53967|Sam ||Johnson |JhnsnS  |  |GOP|  45873|270| 1|  44298|TX   |
|   54036|Kenny   ||Marchant|Marchnt |  |GOP|  45894|  42752| 1|  44364|TX   |
|   54030|Ciro||Rodriguez   |Rodriguz|  |Dem|  45893|345| 2|  44389|TX   |
|   53985|John||Culberson   |Culbersn|  |GOP|  45877|284| 1|  44403|TX   |
|   47554|Marsha  ||Blackburn   |Blackbrn|  |GOP|  43017|682| 2|  44583|TN   |
|   47437|Jim ||Cooper  |Cooper  |  |Dem|  43013|676| 1|  44624|TN   |
|   53843|Gene||Green   |Green   |  |Dem|  45899|348| 2|  44723|TX   |
|   47859|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 8|  45051|TN   |
|   47784|Jean||Howard-Hill |Hwrd-H  |  |Ind|  43009|  51222| 4|  45057|TN   |
|   47540|Doug||Vandagriff  |Vandgrff|  |Dem|  43009|  51223| 1|  45058|TN   |
|   47777|Daniel  ||Lewis   |Lewis   |  |Ind|  43441|  59824| 7|  45071|TN   |
|   47531|Lamar   ||Alexander   |Alexandr|  |GOP|  43441|   1421| 2|  45077|TN   |
|   47779|Joel||Goodman |Goodmn  |  |Ind|  43003|  51875| 3|  45095|TN   |
|   47536|Phil||Roe |Roe |  |GOP|  43003|  59572| 2|  45107|TN   |
|   47552|Randy   ||Morris  |Morris  |  |Dem|  43017|  59581| 1|  45118|TN   |
|   47775|David   ||Gatchell|Gatchell|  |Ind|  43441|648| 5|  45283|TN   |
|   47783|Ed  ||Choate  |Choate  |  |Ind|  43009|  51867| 3|  45287|TN   |
|   47778|Chris   ||Lugo|Lugo|  |Ind|  43441|  51866| 8|  45290|TN   |
|   47782|James   ||Reeves  |Reeves  |  |Ind|  43003|  51874| 5|  45291|TN   |
|   47791|Jake||Ford|Ford|  |Ind|  43020|  51890| 3|  45300|TN   |
|   47769|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  45320|TN   |
|   47768|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  45329|TN   |
|   47530|Robert  ||Tuke|Tuke|  |Dem|  43441|  59569| 1|  45337|TN   |
|   47534|Rob ||Russell |Russell |  |Dem|  43003|  59571| 1|  45339|TN   |
|   47539|Bob ||Scott   |Scott   |  |Dem|  43007|  50077| 1|  45341|TN   |
|   47544|Monty   ||Lankford|Lankford|  |GOP|  43011|  59578| 2|  45345|TN   |
|   47549|Gerard  ||Donovan |Donovan |  |GOP|  43013|  59579| 2|  45346|TN   |
|   47772|Edward  ||Buck|Buck|  |Ind|  43441|  59771| 3|  45455|TN   |
|   47773|Christopher ||Fenner  |Fenner  |  |Ind|  43441|  59772| 4|  45456|TN   |
|   47776|Ed  ||Lawhorn |Lawhorn |  |Ind|  43441|  59773| 6|  45457|TN   |
|   47780|Thomas  ||Owens   |Owens   |  |Ind|  43003|  59774| 4|  45458|TN   |
|   47785|James   ||Gray|Gray|  |Ind|  43011|  59775| 3|  45459|TN   |
|   47786|Kevin   ||Ragsdale|Ragsdale|  |Ind|  43011|  59776| 4|  45460|TN   |
|   47787|Jon ||Jackson |Jackson |  |Ind|  43013|  59777| 3|  45461|TN   |
|   47788|John||Miglietta   |Miglietta   |  |Ind|  43013|  59778| 4|  45462|TN   |
|   47789|Chris   ||Baker   |Baker   |  |Ind|  43015|  59779| 2|  45463|TN   |
|   47790|Dewey   ||Clark   |Clark   |  |Ind|  43020|  59780| 2|  45464|TN   |
|   47792|Mary||Wright  |Wright  |  |Ind|  43020|  59781| 4|  45465|TN   |
|   47854|Chuck   ||Baldwin |Baldwin |  |Ind|  0|  59208| 3|  45477|TN   |
|   47855|Bob ||Barr|Barr|  |Ind|  0|  11527| 4|  45478|TN   |
|   47856|Charles ||Jay |Jay |  |Ind|  0|  51335| 5|  45479|TN   |
|   47857|Cynthia ||McKinney|McKinny |  |Ind|  0|  12619| 6|  45480|TN   |
|   47858|Brian   ||Moore   |Moore   |  |Ind|  0|   1243| 7|  45481|TN   |
|   55050|Rick||Noriega |Noriega |  |Dem|  46643|  42962| 2|  46774|TX   |
|   53841|Solomon ||Ortiz   |Ortiz   |  |Dem|  45897|342| 2|  46856|TX   |
|   54061|Pete||Sessions|Sessions|  |GOP|  48733|358| 1|  47078|TX   |
|   53908|Lloyd   ||Doggett |Doggett |  |Dem|  45895|292| 2|  47086|TX   |
|   54002|Mac ||Thornberry  |Thrnbrry|  |GOP|  45883|299| 1|  47091|TX   |
|   53838|Sheila  ||Jackson Lee |Lee |  |Dem|  45888|312| 2|  47104|TX   |
|   50727|Randy   ||Forbes  |Forbes  |  |GOP|  47007|711| 2|  47122|VA   |
|   50724|Jim ||Gilmore |Gilmore |  |GOP|  47285|  45650| 2|  47404|VA   |
|   53840|Nick||Lampson |Lampson |  |Dem|  45892|290| 2|  47442|TX   |
|   53998|Kay ||Granger |Granger |  |GOP|  45882|296| 1|  47451|TX   |
|   54006|Ron ||Paul|Paul|  |GOP|  45884|302| 1|  47458|TX   |
|   53835|Ruben   ||Hinojosa|Hinojosa|  |Dem|  45885|304| 2|  47462|TX   |
|   53836|Silvestre   ||Reyes   |Reyes   |  |Dem|  45886|306| 1|  47467|TX   |
|   50730|Eric||Cantor  |Cantor  |  |GOP|  47013|715| 2|  47474|VA   |
|   50726|Thelma  ||Drake   |Drake   |  |GOP|  47003|  45618| 2|  47484|VA   |
|   55055|John||Cornyn  |Cornyn  |  |GOP|  46643|367| 1|  47498|TX   |
|   53839|Charlie ||Gonzalez|Gonzalez|  |Dem|  45890|319| 2|  47847|TX   |
|   50713|Bobby   ||Scott   |Scott   |  |Dem|  47005|   1451| 1|  48182|VA   |
|   50728|Virgil  ||Goode   |Goode   |  |GOP|  47009|713| 2|  48184|VA   |
|   50729|Bob ||Goodlatte   |Goodlatt|  |GOP|  47011|714| 2|  48185|VA   |
|   50683|Jim ||Moran   |Moran   |  |Dem|  47015|   1453| 1|  48187|VA   |
|   50719|Rick||Boucher |Boucher |  |Dem|  47017|717| 1|  48190|VA   |
|   50691|Frank   ||Wolf|Wolf|  |GOP|  47019|719| 2|  48192|VA   |
|5702|||Yes |Yes |  |Yes|  49150|  2| 1|  48346|WA   |
|5703|||No  |No  |  |No |  49150|  3| 2|  48347|WA   |
|5354|Doc ||Hastings|Hastings|  |GOP|  48011|   1475| 2|  48445|WA   |
|5341|Norm||Dicks   |Dicks   |  |Dem|  48015|   1479| 1|  48454|WA   |
|5362|Cathy McMorris  ||Rodgers |Rodgers |  |GOP|  48013|  46291| 2|  48483|WA   |
|   50556|Jim ||Douglas |Douglas |  |GOP|  46375|   1154| 2|  48572|VT   |
|   50550|Peter   ||Welch   |Welch   |  |Dem|  46374|  58883| 6|  48621|VT   |
|   69802|Jose E. ||Serrano |Serrano |  |Dem|  36596|   1545| 1|  48654|NY   |
|   69820|Jose E. ||Serrano |Serrano |  |WF |  36596|   1545| 4|  48654|NY   |
|   50555|Gaye||Symington   |Symngtn |  |Dem|  46375|  45481| 6|  48707|VT   |
|   68592|Yvette  ||Clarke  |Clarke  |  |Dem|  36591|  32471| 1|  48729|NY   |
|   69424|Yvette  ||Clarke  |Clarke  |  |WF |  36591|  32471| 4|  48729|NY   |
|   53975|Jeb ||Hensarling  |Hensrlng|  |GOP|  45875|277| 1|  48748|TX   |
|   54042|Michael ||Burgess |Burgess |  |GOP|  45896|   1017| 1|  48756|TX   |
|   54057|John||Carter  |Carter  |  |GOP|  48732|   1441| 1|  48766|TX   |
|   68906|Michael ||McMahon |McMahn  |  |Dem|  36593|  33335| 1|  48813|NY   |
|   69425|Michael ||McMahon |McMahn  |  |WF |  36593|  33335| 5|  48813|NY   |
|   54020|Randy   ||Neugebauer  |Neugebr |  |GOP|  45889|   1796| 1|  48830|TX   |
|   50696|Judy||Feder   |Feder   |  |Dem|  47019|  51706| 1|  48836|VA   |
|   50704|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  48843|VA   |
|   50705|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  48844|VA   |
|   50889|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 6|  48845|VA   |
|   50887|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  48846|VA   |
|   50708|Mark||Warner  |Warner  |  |Dem|  47285|   1782| 1|  48847|VA   |
|   50714|Glenn   ||Nye |Nye |  |Dem|  47003|  58993| 1|  48849|VA   |
|   50712|Andrea  ||Miller  |Miller  |  |Dem|  47007|  59000| 1|  48850|VA   |
|   50716|Tom ||Perriello   |Perriello   |  |Dem|  47009|  59015| 1|  48851|VA   |
|   50717|Sam ||Rasoul  |Rasoul  |  |Dem|  47011|  59027| 1|  48852|VA   |
|   50718|Anita   ||Hartke  |Hartke  |  |Dem|  47013|  59032| 1|  48853|VA   |
|   50720|Gerry   ||Connolly|Connolly|  |Dem|  47021|  59040| 1|  48854|VA   |
|   50725|Rob ||Wittman |Wittman |  |GOP|  47001|  57798| 2|  48855|VA   |
|   50735|Mark||Ellmore |Ellmore |  |GOP|  47015|  59750| 2|  48856|VA   |
|   50731|Keith   ||Fimian  |Fimian  |  |GOP|  47021|  59052| 2|  48857|VA   |
|   50736|Gail||Parker  |Parker  |  |IGr|  47285|  59800| 3|  48859|VA   |
|   50737|William ||Redpath |Redpath |  |Lib|  47285|  50496| 4|  48860|VA   |
|   50738|Bill||Day |Day |  |Dem|  47001|  59827| 1|  48861|VA   |
|   50739|Nathan  ||Larson  |Larson  |  |Lib|  47001|  59828| 3|  48862|VA   |
|   50740|Janice Lee  ||Allen   |Allen   |  |Ind|  47011|  59829| 3|  48863|VA   |
|   50744|J. Ron  ||Fisher  |Fisher  |  |IGr|  47015|  59830| 3|  48864|VA   |
|   50742|Neeraj  ||Nigam   |Nigam   |  |Ind|  47019|  51928| 3|  48865|VA   |
|   50743|Joseph  ||Oddo|Oddo|  |IGr|  47021|  50483| 3|  48866|VA   |
|   52812|Jim ||Matheson|Mathesn |  |Dem|  45670|620| 1|  48890|UT   |
|   50886|Chuck   ||Baldwin |Baldwin |  |IGr|  0|  59208| 3|  48939|VA   |
|   50888|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 5|  48940|VA   |
|   50557|Peter   ||Diamondstone|Dmndstn |  |LUn|  46375|   1157| 1|  48967|VT   |
|   50552|Jane||Newton  |Newton  |  |LUn|  46374|   1152| 4|  48968|VT   |
|   54734|Jay ||Rockefeller |Rockefllr   |IV|Dem|  49137|437| 1|  49001|WV   |
|   54704|Alan||Mollohan|Mollohan|  |Dem|  49273|439| 1|  49004|WV   |
|   54705|Nick||Rahall  |Rahall  |  |Dem|  49275|442| 1|  49010|WV   |
|   54758|Joe ||Manchin |Manchin |  |Dem|  49136|  47450| 1|  49060|WV   |
|   52813|Rob ||Bishop  |Bishop  |  |GOP|  45669|618| 2|  49078|UT   |
|   55721|Roger   ||Owen|Owen|  |Ind|  45871|  51442| 2|  49147|TX   |
|   55065|Glenn   ||Melancon|Melancn |  |Dem|  45874|  51447| 2|  49151|TX   |
|   53834|Al  ||Green   |Green   |  |Dem|  45879|  37280| 1|  49157|TX   |
|   55073|Roger   ||Waun|Waun|  |Dem|  45883|  51459| 2|  49164|TX   |
|   55722|Ben ||Mendoza |Mendoza |  |Ind|  45886|  58653| 3|  49166|TX   |
|   53842|Henry   ||Cuellar |Cuellar |  |Dem|  47179|327| 2|  49174|TX   |
|   55074|Dwight  ||Fullingim   |Fullingm|  |Dem|  45889|  57919| 2|  49179|TX   |
|   50553|Thomas  ||Hermann |Hermnn  |  |Prg|  46374|  59686| 3|  49189|VT   |
|   70029|Howie   ||Hawkins |Hawkins |  |Oth|  36605|  32916| 5|  49211|NY   |
|   68623|Steve   ||Israel  |Israel  |  |Dem|  36582|   1510| 1|  49217|NY   |
|   68946|Steve   ||Israel  |Israel  |  |Inp|  36582|   1510| 3|  49217|NY   |
|   68948|Steve   ||Israel  |Israel  |  |WF |  36582|   1510| 5|  49217|NY   |
|   68583|Peter   ||King|King|  |GOP|  36583|   1514| 2|  49220|NY   |
|   68950|Peter   ||King|King|  |Inp|  36583|   1514| 3|  49220|NY   |
|   68951|Peter   ||King|King|  |Con|  36583|   1514| 4|  49220|NY   |
|   68586|Gary||Ackerman|Ackermn |  |Dem|  36585|   1519| 1|  49222|NY   |
|   68956|Gary||Ackerman|Ackermn |  |Inp|  36585|   1519| 3|  49222|NY   |
|   68958|Gary||Ackerman|Ackermn |  |WF |  36585|   1519| 5|  49222|NY   |
|   68598|Eliot   ||Engel   |Engel   |  |Dem|  36597|   1547| 1|  49224|NY   |
|   68960|Eliot   ||Engel   |Engel   |  |Inp|  36597|   1547| 3|  49224|NY   |
|   68962|Eliot   ||Engel   |Engel   |  |WF |  36597|   1547| 5|  49224|NY   |
|   68599|Nita||Lowey   |Lowey   |  |Dem|  36598|   1551| 1|  49237|NY   |
|   68965|Nita||Lowey   |Lowey   |  |WF |  36598|   1551| 4|  49237|NY   |
|   68603|Maurice ||Hinchey |Hinchey |  |Dem|  36602|   1562| 1|  49247|NY   |
|   68990|Maurice ||Hinchey |Hinchey |  |Inp|  36602|   1562| 3|  49247|NY   |
|   68994|Maurice ||Hinchey |Hinchey |  |WF |  36602|   1562| 5|  49247|NY   |
|   68604|John||McHugh  |McHugh  |  |GOP|  36603|   1566| 2|  49251|NY   |
|   68996|John||McHugh  |McHugh  |  |Inp|  36603|   1566| 3|  49251|NY   |
|   68997|John||McHugh  |McHugh  |  |Con|  36603|   1566| 4|  49251|NY   |
|   68609|Louise  ||Slaughter   |Slaughtr|  |Dem|  36608|   1581| 1|  49266|NY   |
|   69023|Louise  ||Slaughter   |Slaughtr|  |Inp|  36608|   1581| 3|  49266|NY   |
|   69025|Louise  ||Slaughter   |Slaughtr|  |WF |  36608|   1581| 5|  49266|NY   |
|5198|Jay ||Inslee  |Inslee  |  |Dem|  2|   1465| 1|  49280|WA   |
|5338|Brian   ||Baird   |Baird   |  |Dem|  48009|   1472| 1|  49287|WA   |
|5197|Adam||Smith   |Smith   |  |Dem|  4|   1488| 1|  49304|WA   |
|   53958|Louie   ||Gohmert |Gohmert |  |GOP|  45871|   1883| 1|  49305|TX   |
|   68835|Randy   ||Kuhl|Kuhl|Jr.   |GOP|  36609|   1899| 2|  49305|NY   |
|   69028|Randy   ||Kuhl|Kuhl|Jr.   |Inp|  36609|   1899| 3|  49305|NY   |
|   69029|Randy   ||Kuhl|Kuhl|Jr.   |Con|  36609|   1899| 4|  49305|NY   |
|   53962|Ted ||Poe |Poe |  |GOP|  45872|  39046| 1|  49306|TX   |
|   53993|Michael ||McCaul  |McCaul  |  |GOP|  45880|  38751| 1|  49308|TX   |
|   53994|Mike||Conaway |Conaway |  |GOP|  45881|   1860| 1|  49309|TX   |
|   55111|Eddie   ||Zamora  |Zamora  |  |GOP|  45885|  52889| 1|  49312|TX   |
|   55133|Willie  ||Vaden   |Vaden   |  |GOP|  45897|  40799| 1|  49318|TX   |
|   50913|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 8|  49320|VT   |
|   50914|John||McCain  |McCain  |  |GOP|  0|   1701| 5|  49321|VT   |
|   55492|Fred||Wood|Wood|  |GOP|  45900|  43688| 1|  49321|TX   |
|   50915|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 1|  49322|VT   |
|   50916|Bob ||Barr|Barr|  |Lib|  0|  11527| 2|  49323|VT   |
|   50917|Roger   ||Calero  |Calero  |  |SWP|  0|  51183| 3|  49324|VT   |
|   50918|Gloria  ||La Riva |LaRiva  |  |PSL|  0|   7623| 4|  49325|VT   |
|   50920|Brian   ||Moore   |Moore   |  |LUn|  0|   1243| 6|  49326|VT   |
|   50921|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 7|  49327|VT   |
|   50923|Mike||Bethel  |Bethel  |  |Ind|  46374|  59876| 1|  49329|VT   |
|   50924|Cris||Ericson |Ericson |  |Ind|  46374|   1158| 2|  49330|VT   |
|   50945|Cris||Ericson |Ericson |  |Ind|  46375|   1158| 3|  49330|VT   |
|   50925|Jerry   ||Trudell |Trudell |  |Ind|  46374|  56183| 5|  49331|VT   |
|   50926|Tony||O'Connor|O'Connor|  |Ind|  46375|  59881| 4|  49332|VT   |
|   50927|Anthony ||Pollina |Pollina |  |Ind|  46375|  45415| 5|  49333|VT   |
|   50928|Sam ||Young   |Young   |  |Ind|  46375|  59882| 7|  49334|VT   |
|   68984|Paul||Tonko   |Tonko   |  |Dem|  36601|  57037| 1|  49341|NY   |
|   68987|Paul||Tonko   |Tonko   |  |WF |  36601|  57037| 5|  49341|NY   |
|   68584|Timothy ||Bishop  |Bishop  |  |Dem|  36581|   1507| 1|  49419|NY   |
|   69587|Timothy ||Bishop  |Bishop  |  |Inp|  36581|   1507| 3|  49419|NY   |
|   69589|Timothy ||Bishop  |Bishop  |  |WF |  36581|   1507| 5|  49419|NY   |
|   68589|Jerrold ||Nadler  |Nadler  |  |Dem|  36588|   1525| 1|  49484|NY   |
|   69285|Jerrold ||Nadler  |Nadler  |  |WF |  36588|   1525| 4|  49484|NY   |
|   55491|Eric||Story   |Story   |  |GOP|  45899|  51484| 1|  49485|TX   |
|   68595|Carolyn ||Maloney |Maloney |  |Dem|  36594|   1541| 1|  49490|NY   |
|   69292|Carolyn ||Maloney |Maloney |  |WF |  36594|   1541| 3|  49490|NY   |
|   68596|Charles ||Rangel  |Rangel  |  |Dem|  36595|   1543| 1|  49493|NY   |
|   69282|Charles ||Rangel  |Rangel  |  |WF |  36595|   1543| 3|  49493|NY   |
|   55527|Christopher ||Claytor |Claytor |  |Lib|  45873|344| 3|  49522|TX   |
|   55531|Drew||Parks   |Parks   |  |Lib|  45877|285| 3|  49526|TX   |
|   55539|Gardner ||Osborne |Osborne |  |Lib|  45887|  51457| 3|  49529|TX   |
