| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  20103|  0|1|999|ME   |
|  20104|  0|1|999|ME   |
|  20105|  0|1|   1100|ME   |
|  20106|  0|1|   1999|ME   |
|  20114|  0|1|   1999|ME   |
|  20115|  0|1|   4127|ME   |
|  20116|  0|1|999|ME   |
|  20117|  0|1|999|ME   |
|  20118|  0|1|   6691|ME   |
|  20119|  0|1|120|ME   |
|  20123|  0|1|999|ME   |
|  20124|  0|1|   4037|ME   |
|  20125|  0|1|   1999|ME   |
|  20126|  0|1|999|ME   |
|  20127|  0|1|   7861|ME   |
|  20128|  0|1|120|ME   |
|  20129|  0|1|   5944|ME   |
|  20130|  0|1|   1999|ME   |
|  20131|  0|1|999|ME   |
|  20132|  0|1|999|ME   |
|  20133|  0|1|999|ME   |
|  20134|  0|1|999|ME   |
|  20135|  0|1|   3655|ME   |
|  20136|  0|1|999|ME   |
|  20137|  0|1|999|ME   |
|  20138|  0|1|999|ME   |
|  20139|  0|1| 99|ME   |
|  20140|  0|1|999|ME   |
|  20141|  0|1|   1100|ME   |
|  20142|  0|1|999|ME   |
|  20143|  0|1|   2078|ME   |
|  20144|  0|1|   1100|ME   |
|  20145|  0|1|999|ME   |
|  20146|  0|1|999|ME   |
|  20147|  0|1|   3122|ME   |
|  20148|  0|1|999|ME   |
|  20149|  0|1|   2800|ME   |
|  20150|  0|1| 99|ME   |
|  20151|  0|1|999|ME   |
|  20152|  0|1|999|ME   |
|  20153|  0|1|999|ME   |
|  20154|  0|1|999|ME   |
|  20155|  0|1|999|ME   |
|  20156|  0|1|   1999|ME   |
|  20157|  0|1|   1999|ME   |
|  20158|  0|1|   1999|ME   |
|  20159|  0|1|999|ME   |
|  20162|  0|1| 99|ME   |
|  20163|  0|1|156|ME   |
|  20166|  0|1|   1100|ME   |
|  20167|  0|1|999|ME   |
|  20168|  0|1| 99|ME   |
|  20169|  0|1|999|ME   |
|  20170|  0|1|   1999|ME   |
|  20171|  0|1|999|ME   |
|  20172|  0|1|   1999|ME   |
|  20173|  0|1| 99|ME   |
|  20174|  0|1|   1999|ME   |
|  20175|  0|1|   1999|ME   |
|  20176|  0|1|999|ME   |
|  20177|  0|1| 99|ME   |
|  20178|  0|1|999|ME   |
|  20179|  0|1|999|ME   |
|  20180|  0|1|   2586|ME   |
|  20181|  0|1|   1999|ME   |
|  20182|  0|1|999|ME   |
|  20183|  0|1|   2985|ME   |
|  20184|  0|1|   1999|ME   |
|  20185|  0|1| 99|ME   |
|  20186|  0|1|   3132|ME   |
|  20187|  0|1|999|ME   |
|  20189|  0|1|999|ME   |
|  20190|  0|1|999|ME   |
|  20191|  0|1|   1999|ME   |
|  20192|  0|1|999|ME   |
|  20193|  0|1|999|ME   |
|  20194|  0|1|   1999|ME   |
|  20195|  0|1|   1999|ME   |
|  20196|  0|1|   1999|ME   |
|  20197|  0|1|999|ME   |
|  20198|  0|1|   4773|ME   |
|  20203|  0|1|999|ME   |
|  20204|  0|1|   1999|ME   |
|  20205|  0|1|999|ME   |
|  20206|  0|1|999|ME   |
|  20207|  0|1|999|ME   |
|  20208|  0|1|   3981|ME   |
|  20211|  0|1|   2347|ME   |
|  20212|  0|1|   5846|ME   |
|  20213|  0|1|999|ME   |
|  20214|  0|1|   3114|ME   |
|  20215|  0|1|   2802|ME   |
|  20216|  0|1|999|ME   |
|  20217|  0|1|   1999|ME   |
|  20218|  0|1|999|ME   |
|  20219|  0|1|   5898|ME   |
|  20220|  0|1| 99|ME   |
|  20221|  0|1|999|ME   |
|  20222|  0|1|   1999|ME   |
|  20223|  0|1|   2832|ME   |
|  20231|  0|1|120|ME   |
|  20232|  0|1|999|ME   |
|  20233|  0|1|   1999|ME   |
|  20234|  0|1|999|ME   |
|  20235|  0|1|   3062|ME   |
|  20236|  0|1| 99|ME   |
|  20242|  0|1|   1999|ME   |
|  20243|  0|1|999|ME   |
|  20244|  0|1|999|ME   |
|  20245|  0|1|   5312|ME   |
|  20246|  0|1| 99|ME   |
|  20247|  0|1|   1100|ME   |
|  20248|  0|1|   2732|ME   |
|  20250|  0|1|   1999|ME   |
|  20251|  0|1|999|ME   |
|  20252|  0|1|   1999|ME   |
|  20258|  0|1|999|ME   |
|  20259|  0|1| 99|ME   |
|  20260|  0|1|   5966|ME   |
|  20261|  0|1|   1999|ME   |
|  20262|  0|1|999|ME   |
|  20263|  0|1|999|ME   |
|  20267|  0|1|999|ME   |
|  20268|  0|1|   2050|ME   |
|  20269|  0|1|999|ME   |
|  20270|  0|1|   1999|ME   |
|  20271|  0|1|120|ME   |
|  20272|  0|1|999|ME   |
|  20273|  0|1|   3553|ME   |
|  20274|  0|1| 99|ME   |
|  20275|  0|1|999|ME   |
|  20278|  0|1|999|ME   |
|  20279|  0|1|   2412|ME   |
|  20280|  0|1|   2965|ME   |
|  20281|  0|1|   1100|ME   |
|  20282|  0|1|   4076|ME   |
|  20283|  0|1|999|ME   |
|  20284|  0|1|999|ME   |
|  20285|  0|1|999|ME   |
|  20286|  0|1|999|ME   |
|  20287|  0|1|999|ME   |
|  20288|  0|1|120|ME   |
|  20289|  0|1|999|ME   |
|  20290|  0|1|999|ME   |
|  20291|  0|1|999|ME   |
|  20292|  0|1|   3802|ME   |
|  20293|  0|1|   1999|ME   |
|  20294|  0|1|999|ME   |
|  20295|  0|1|   1999|ME   |
|  20296|  0|1|   1100|ME   |
|  20297|  0|1|   9186|ME   |
|  20298|  0|1|   2820|ME   |
|  20299|  0|1|999|ME   |
|  20300|  0|1|999|ME   |
|  20301|  0|1| 99|ME   |
|  20302|  0|1|   7258|ME   |
|  20303|  0|1|999|ME   |
|  20304|  0|1|999|ME   |
|  20305|  0|1|120|ME   |
|  20306|  0|1|120|ME   |
|  20307|  0|1|   1999|ME   |
|  20308|  0|1|   4083|ME   |
|  20309|  0|1|999|ME   |
|  20310|  0|1|   1999|ME   |
|  20311|  0|1|   1999|ME   |
|  20336|  0|1|999|ME   |
|  20337|  0|1|   1999|ME   |
|  20338|  0|1|   1999|ME   |
|  20339|  0|1|   2202|ME   |
|  20340|  0|1|   3247|ME   |
|  20341|  0|1| 99|ME   |
|  20342|  0|1|   1999|ME   |
|  20343|  0|1|999|ME   |
|  20346|  0|1|   2130|ME   |
|  20347|  0|1|999|ME   |
|  20348|  0|1|   1999|ME   |
|  20349|  0|1|   2539|ME   |
|  20350|  0|1|   1100|ME   |
|  20351|  0|1|999|ME   |
|  20352|  0|1|   1999|ME   |
|  20353|  0|1|999|ME   |
|  20354|  0|1|   3154|ME   |
|  20355|  0|1|   1999|ME   |
|  20356|  0|1|999|ME   |
|  20357|  0|1|999|ME   |
|  20358|  0|1|   3153|ME   |
|  20359|  0|1|999|ME   |
|  20360|  0|1|   3333|ME   |
|  20362|  0|1| 99|ME   |
|  20363|  0|1|   2218|ME   |
|  20364|  0|1|   1999|ME   |
|  20365|  0|1|999|ME   |
|  20366|  0|1|   1999|ME   |
|  20367|  0|1|999|ME   |
|  20368|  0|1|999|ME   |
|  20369|  0|1| 99|ME   |
|  20370|  0|1|999|ME   |
|  20371|  0|1| 99|ME   |
|  20372|  0|1|   1999|ME   |
|  20373|  0|1|999|ME   |
|  20374|  0|1|999|ME   |
|  20375|  0|1|   1999|ME   |
|  20376|  0|1|999|ME   |
|  20377|  0|1|999|ME   |
|  20378|  0|1|   2432|ME   |
|  20379|  0|1|   1999|ME   |
|  20380|  0|1|   3285|ME   |
|  20381|  0|1|   4389|ME   |
|  20382|  0|1|   1999|ME   |
|  20383|  0|1|   1999|ME   |
|  20384|  0|1| 99|ME   |
|  20387|  0|1|999|ME   |
|  20388|  0|1|999|ME   |
|  20389|  0|1|999|ME   |
|  20390|  0|1|999|ME   |
|  20391|  0|1|999|ME   |
|  20392|  0|1| 99|ME   |
|  20393|  0|1|999|ME   |
|  20394|  0|1|999|ME   |
|  20395|  0|1|999|ME   |
|  20399|  0|1|   1999|ME   |
|  20400|  0|1|   2911|ME   |
|  20401|  0|1| 99|ME   |
|  20402|  0|1|999|ME   |
|  20403|  0|1|   3711|ME   |
|  20404|  0|1|999|ME   |
|  20405|  0|1|999|ME   |
|  20406|  0|1|   1100|ME   |
|  20407|  0|1|999|ME   |
|  20408|  0|1|999|ME   |
|  20409|  0|1|   1100|ME   |
|  20410|  0|1|   1999|ME   |
|  20411|  0|1|999|ME   |
|  20412|  0|1|   2176|ME   |
|  20413|  0|1|999|ME   |
|  20414|  0|1|   1999|ME   |
|  20415|  0|1|   2178|ME   |
|  20416|  0|1|   3176|ME   |
|  20417|  0|1|999|ME   |
|  20418|  0|1|   2682|ME   |
|  20419|  0|1|999|ME   |
|  20420|  0|1|   1999|ME   |
|  20421|  0|1|   3526|ME   |
|  20422|  0|1|999|ME   |
|  20423|  0|1|   4133|ME   |
|  20424|  0|1|   1999|ME   |
|  20425|  0|1|   8076|ME   |
|  20431|  0|1|999|ME   |
|  20432|  0|1|   1999|ME   |
|  20436|  0|1|   3163|ME   |
|  20437|  0|1| 99|ME   |
|  20438|  0|1|999|ME   |
|  20439|  0|1|   1999|ME   |
|  20440|  0|1|   1999|ME   |
|  20441|  0|1| 99|ME   |
|  20442|  0|1|   2928|ME   |
|  20443|  0|1|   1100|ME   |
|  20444|  0|1|   1999|ME   |
|  20445|  0|1|   3189|ME   |
|  20446|  0|1|999|ME   |
|  20447|  0|2|   1998|ME   |
|  20448|  0|1|999|ME   |
|  20449|  0|1|999|ME   |
|  20450|  0|1|999|ME   |
|  20451|  0|1|   1100|ME   |
|  20452|  0|1|999|ME   |
|  20453|  0|1|999|ME   |
|  20454|  0|1|   1999|ME   |
|  20455|  0|1|999|ME   |
|  20456|  0|1|   1999|ME   |
|  20457|  0|1|   3254|ME   |
|  20458|  0|1|   2087|ME   |
|  20460|  0|1|999|ME   |
|  20461|  0|1|120|ME   |
|  20462|  0|1|   1100|ME   |
|  20463|  0|1|   4065|ME   |
|  20464|  0|1|999|ME   |
|  20465|  0|1|   1100|ME   |
|  20494|  0|1|   1999|ME   |
|  20498|  0|1|999|ME   |
|  20499|  0|1|999|ME   |
|  20500|  0|1|   1999|ME   |
|  20501|  0|1|   1999|ME   |
|  20502|  0|1|999|ME   |
|  20503|  0|1|   3916|ME   |
|  20504|  0|1|   1999|ME   |
|  20505|  0|1|999|ME   |
|  20506|  0|1|   2779|ME   |
|  20507|  0|1|999|ME   |
|  20508|  0|1|999|ME   |
|  20509|  0|1|   4331|ME   |
|  20510|  0|1|   2596|ME   |
|  20511|  0|1|999|ME   |
|  20512|  0|1|   1100|ME   |
|  20513|  0|1|999|ME   |
|  20514|  0|1|999|ME   |
|  20515|  0|1|   4998|ME   |
|  20516|  0|1|   3206|ME   |
|  20524|  0|1|999|ME   |
|  20532|  0|1|   1100|ME   |
|  20533|  0|3|  21736|ME   |
|  20534|  0|1|   1100|ME   |
|  20535|  0|1|   1999|ME   |
|  20536|  0|1|   1999|ME   |
|  20537|  0|1|999|ME   |
|  20538|  0|1| 99|ME   |
|  20539|  0|1|   1999|ME   |
|  20540|  0|1|   1999|ME   |
|  20541|  0|1|999|ME   |
|  20542|  0|1|999|ME   |
|  20543|  0|1|   3069|ME   |
|  20545|  0|1|   5874|ME   |
|  20546|  0|1|999|ME   |
|  20547|  0|1|999|ME   |
|  20548|  0|1|999|ME   |
|  20549|  0|1|999|ME   |
|  20550|  0|1|999|ME   |
|  20551|  0|1|   4499|ME   |
|  20552|  0|1|999|ME   |
|  20558|  0|1|   1999|ME   |
|  20559|  0|1|999|ME   |
|  20560|  0|1|   1999|ME   |
|  20561|  0|1|999|ME   |
|  20562|  0|1|999|ME   |
|  20563|  0|1|   1999|ME   |
|  20564|  0|1|999|ME   |
|  20565|  0|1|   2169|ME   |
|  20566|  0|1|999|ME   |
|  20567|  0|1|999|ME   |
|  20568|  0|1|   7053|ME   |
|  20569|  0|1|999|ME   |
|  20570|  0|1|999|ME   |
|  20571|  0|1|   1100|ME   |
|  20572|  0|1|999|ME   |
|  20573|  0|1|   1999|ME   |
|  20574|  0|1|999|ME   |
|  20575|  0|1|   1999|ME   |
|  20576|  0|1|999|ME   |
|  20577|  0|1|   1999|ME   |
|  20578|  0|1|   1100|ME   |
|  20579|  0|1|999|ME   |
|  20580|  0|1|   1999|ME   |
|  20581|  0|1|999|ME   |
|  20582|  0|1|   1999|ME   |
|  20583|  0|1|999|ME   |
|  20584|  0|1| 99|ME   |
|  20585|  0|1|999|ME   |
|  20586|  0|1| 99|ME   |
|  20587|  0|1|   1999|ME   |
|  20588|  0|1|999|ME   |
|  20589|  0|1|999|ME   |
|  20590|  0|1|   7307|ME   |
|  20591|  0|1|   1999|ME   |
|  20592|  0|1|   1100|ME   |
|  20593|  0|1|999|ME   |
|  20594|  0|1|   3071|ME   |
|  20595|  0|1|   1999|ME   |
|  20596|  0|1|   1999|ME   |
|  20597|  0|1| 99|ME   |
|  20598|  0|1|   1999|ME   |
|  20599|  0|1|999|ME   |
|  20600|  0|1|   2691|ME   |
|  20601|  0|1|   1999|ME   |
|  20602|  0|1|999|ME   |
|  20603|  0|1|   1200|ME   |
|  20604|  0|1|   1999|ME   |
|  20605|  0|1|999|ME   |
|  20606|  0|1|120|ME   |
|  20607|  0|1|999|ME   |
|  20608|  0|1|   3761|ME   |
|  20609|  0|1|   1999|ME   |
|  20610|  0|1|999|ME   |
|  20611|  0|1|999|ME   |
|  20612|  0|1|   2578|ME   |
|  20613|  0|1|   1999|ME   |
|  20614|  0|1|   1999|ME   |
|  20615|  0|1|   4376|ME   |
|  20616|  0|1|   1999|ME   |
|  20624|  0|1|999|ME   |
|  20625|  0|1| 99|ME   |
|  20626|  0|1|999|ME   |
|  20627|  0|1|999|ME   |
|  20628|  0|1|   7633|ME   |
|  20629|  0|1|120|ME   |
|  20630|  0|1|   1999|ME   |
|  20631|  0|1| 99|ME   |
|  20632|  0|1|   2378|ME   |
|  20633|  0|1|   1999|ME   |
|  20643|  0|1|999|ME   |
|  20644|  0|1| 99|ME   |
|  20645|  0|1|999|ME   |
|  20646|  0|1|999|ME   |
|  20647|  0|1|   1999|ME   |
|  20648|  0|1|999|ME   |
|  20649|  0|1|999|ME   |
|  20650|  0|1|999|ME   |
|  20651|  0|1|   2977|ME   |
|  20655|  0|1|   1999|ME   |
|  20656|  0|1|999|ME   |
|  20657|  0|1|   6006|ME   |
|  20658|  0|1|999|ME   |
|  20659|  0|1|   2656|ME   |
|  20660|  0|1|999|ME   |
|  20661|  0|1|   4377|ME   |
|  20662|  0|1|   2900|ME   |
|  20663|  0|1|   1100|ME   |
|  20664|  0|1|   1100|ME   |
|  20665|  0|1|999|ME   |
|  20666|  0|1|   2274|ME   |
|  20669|  0|1|  10153|ME   |
|  20670|  0|1|999|ME   |
|  20671|  0|1|999|ME   |
|  20673|  0|5|  16069|ME   |
|  20674|  0|5|  18236|ME   |
|  20675|  0|9|  22168|ME   |
|  20676|  0|8|  10194|ME   |
|  20677|  0|3|   6174|ME   |
|  20678|  0|7|  14449|ME   |
|  20679|  0|2|  12972|ME   |
|  20680|  0|8|  16296|ME   |
|  20681|  0|1|   2334|ME   |
|  20682|  0|2|   6151|ME   |
|  20683|  0|4|   5996|ME   |
|  20684|  0|1|   8716|ME   |
|  20685|  0|4|   6198|ME   |
|  20686|  0|4|  10580|ME   |
|  20687|  0|5|   4995|ME   |
|  20688|  0|8|  29006|ME   |
|  20689|  0|2|   6132|ME   |
|  20690|  0|4|   7512|ME   |
|  20691|  0|4|   8086|ME   |
|  20693|  0|   18|  54528|ME   |
|  20694|  0|1|   5691|ME   |
|  20695|  0|7|  14094|ME   |
|  20696|  0|7|  14151|ME   |
|  20697|  0|6|  18741|ME   |
|  20698|  0|1|   8360|ME   |
|  20699|  0|6|  14349|ME   |
|  20700|  0|3|  13346|ME   |
|  20717|  0|2|   1098|ME   |
|  20718|  0|3|   6098|ME   |
|  20720|  0|2|   3417|ME   |
|  20721|  0|1|   2100|ME   |
|  20722|  0|1|   6829|ME   |
|  20726|  0|2|   1998|ME   |
|  20727|  0|1| 99|ME   |
|  20745|  0|1|999|ME   |
|  20784|  0|1|999|ME   |
|  20785|  0|1|999|ME   |
|  20786|  0|1|999|ME   |
|  20787|  0|1|900|ME   |
|  20788|  0|1| 99|ME   |
|  20789|  0|1|120|ME   |
|  20790|  0|1| 99|ME   |
|  20851|  0|1|999|ME   |
|  20863|  0|1|999|ME   |
|  20866|  0|1| 99|ME   |
|  20867|  0|1|999|ME   |
|  20868|  0|1|999|ME   |
|  20869|  0|1|999|ME   |
|  20870|  0|1|120|ME   |
|  20871|  0|1| 99|ME   |
|  20872|  0|1| 99|ME   |
|  20873|  0|1| 99|ME   |
|  20874|  0|1|999|ME   |
|  21001|  0|   41|  40323|MD   |
|  21002|  0|  185| 308203|MD   |
|  21003|  0|  214| 438784|MD   |
|  21004|  0|  316| 306986|MD   |
|  21005|  0|   21|  49393|MD   |
|  21006|  0|8|  15550|MD   |
|  21007|  0|   44|  95979|MD   |
|  21008|  0|   18|  49705|MD   |
|  21009|  0|   33|  73787|MD   |
|  21010|  0|   36|  17787|MD   |
|  21011|  0|   61| 121361|MD   |
|  21012|  0|   19|  17737|MD   |
|  21013|  0|   65| 138214|MD   |
|  21014|  0|   98| 164193|MD   |
|  21015|  0|   10|  11554|MD   |
|  21016|  0|  235| 517164|MD   |
|  21017|  0|  209| 466621|MD   |
|  21018|  0|   11|  26677|MD   |
|  21019|  0|   28|  49351|MD   |
|  21020|  0|   22|  11903|MD   |
|  21021|  0|   16|  25285|MD   |
|  21022|  0|   46|  77309|MD   |
|  21023|  0|   33|  48888|MD   |
|  21024|  0|   18|  32616|MD   |
|  22001|  0|4|  10085|MA   |
|  22002|  0|6|  12587|MA   |
|  22003|  0|3|   7482|MA   |
|  22004|  0|5|   6054|MA   |
|  22005|  0|8|  20481|MA   |
|  22006|  0|1|999|MA   |
|  22007|  0|6|  10821|MA   |
|  22008|  0|   10|  17816|MA   |
|  22009|  0|9|  21845|MA   |
|  22010|  0|   21|  29744|MA   |
|  22011|  0|1|   4177|MA   |
|  22012|  0|1|   2055|MA   |
|  22013|  0|1|   1999|MA   |
|  22014|  0|4|  10086|MA   |
|  22015|  0|3|   6923|MA   |
|  22016|  0|   12|  25313|MA   |
|  22017|  0|5|  11518|MA   |
|  22018|  0|1|   3131|MA   |
|  22019|  0|2|   4340|MA   |
|  22020|  0|   13|  33738|MA   |
|  22021|  0|2|   3399|MA   |
|  22022|  0|1|   1999|MA   |
|  22023|  0|4|   8795|MA   |
|  22024|  0|4|   9055|MA   |
|  22025|  0|5|  10099|MA   |
|  22026|  0|8|  16641|MA   |
|  22027|  0|1|   4106|MA   |
|  22028|  0|1|   1999|MA   |
|  22029|  0|1|   1999|MA   |
|  22030|  0|   12|  25244|MA   |
|  22031|  0|   11|  23795|MA   |
|  22032|  0|3|   5817|MA   |
|  22033|  0|1|999|MA   |
|  22034|  0|1|   3042|MA   |
|  22035|  0|  254| 374703|MA   |
|  22036|  0|6|  13079|MA   |
|  22037|  0|1|   3179|MA   |
|  22038|  0|3|   5743|MA   |
|  22039|  0|1|   2874|MA   |
|  22040|  0|   12|  23930|MA   |
|  22041|  0|3|   8454|MA   |
|  22042|  0|7|  14636|MA   |
|  22043|  0|1|   2363|MA   |
|  22044|  0|   28|  50353|MA   |
|  22045|  0|1|   2201|MA   |
|  22046|  0|   16|  44200|MA   |
|  22047|  0|1|   1999|MA   |
|  22048|  0|6|  15797|MA   |
|  22049|  0|   33|  61852|MA   |
|  22050|  0|6|  14897|MA   |
|  22051|  0|1|   3511|MA   |
|  22052|  0|3|   8208|MA   |
|  22053|  0|1|999|MA   |
|  22054|  0|3|   8658|MA   |
|  22055|  0|2|   6321|MA   |
|  22056|  0|9|  22964|MA   |
|  22057|  0|   16|  12480|MA   |
|  22058|  0|1|   2331|MA   |
|  22059|  0|1|999|MA   |
|  22060|  0|1|999|MA   |
|  22061|  0|   26|  33907|MA   |
|  22062|  0|1|999|MA   |
|  22063|  0|1|   1999|MA   |
|  22064|  0|4|   8968|MA   |
|  22065|  0|2|   5331|MA   |
|  22066|  0|1|   1999|MA   |
|  22067|  0|5|  11920|MA   |
|  22068|  0|1|   1999|MA   |
|  22069|  0|1|999|MA   |
|  22070|  0|2|   4732|MA   |
|  22071|  0|8|  16595|MA   |
|  22072|  0|   10|  20553|MA   |
|  22073|  0|7|  15641|MA   |
|  22074|  0|1|   3713|MA   |
|  22075|  0|5|  12113|MA   |
|  22076|  0|1|   4286|MA   |
|  22077|  0|2|   5819|MA   |
|  22078|  0|1|   3863|MA   |
|  22079|  0|   10|  20098|MA   |
|  22080|  0|4|   6666|MA   |
|  22081|  0|1|   2083|MA   |
|  22082|  0|6|  10909|MA   |
|  22083|  0|4|   8489|MA   |
|  22084|  0|1|   1999|MA   |
|  22085|  0|1|   4314|MA   |
|  22086|  0|5|  10919|MA   |
|  22087|  0|4|  10915|MA   |
|  22088|  0|6|  14698|MA   |
|  22089|  0|1|   3037|MA   |
|  22090|  0|1|999|MA   |
|  22091|  0|1|   1999|MA   |
|  22092|  0|1|   2606|MA   |
|  22093|  0|   18|  19743|MA   |
|  22094|  0|6|  10726|MA   |
|  22095|  0|   30|  50827|MA   |
|  22096|  0|9|  25692|MA   |
|  22097|  0|   12|  22609|MA   |
|  22098|  0|1|999|MA   |
|  22099|  0|5|  11260|MA   |
|  22100|  0|   18|  38027|MA   |
|  22101|  0|8|  18598|MA   |
|  22102|  0|3|   5861|MA   |
|  22103|  0|   11|  11603|MA   |
|  22104|  0|1|999|MA   |
|  22105|  0|2|   5378|MA   |
|  22106|  0|1|   1999|MA   |
|  22107|  0|   10|  20621|MA   |
|  22108|  0|1|999|MA   |
|  22109|  0|1|999|MA   |
|  22110|  0|4|  10861|MA   |
|  22111|  0|1|   4225|MA   |
|  22112|  0|1|   1999|MA   |
|  22113|  0|4|   4849|MA   |
|  22114|  0|9|  11458|MA   |
|  22115|  0|3|   6825|MA   |
|  22116|  0|1|   4567|MA   |
|  22117|  0|1|   3739|MA   |
|  22118|  0|2|   5157|MA   |
|  22119|  0|3|   5919|MA   |
|  22120|  0|1|   3593|MA   |
|  22121|  0|1|999|MA   |
|  22122|  0|4|   8940|MA   |
|  22123|  0|3|   6650|MA   |
|  22124|  0|1|   1999|MA   |
|  22125|  0|1|   4000|MA   |
|  22126|  0|4|  10636|MA   |
|  22127|  0|1|   2578|MA   |
|  22128|  0|   21|  36587|MA   |
|  22129|  0|1|999|MA   |
|  22130|  0|1|999|MA   |
|  22131|  0|6|  15050|MA   |
|  22132|  0|1|   1999|MA   |
|  22133|  0|4|   7284|MA   |
|  22134|  0|5|  11813|MA   |
|  22135|  0|1|   1999|MA   |
|  22136|  0|4|   9970|MA   |
|  22137|  0|   14|  25331|MA   |
|  22138|  0|1|   4219|MA   |
|  22139|  0|4|   8857|MA   |
|  22140|  0|1|   2753|MA   |
|  22141|  0|7|  12308|MA   |
|  22142|  0|3|   8245|MA   |
|  22143|  0|1|   1999|MA   |
|  22144|  0|4|   8759|MA   |
|  22145|  0|4|   8269|MA   |
|  22146|  0|3|   6865|MA   |
|  22147|  0|2|   4411|MA   |
|  22148|  0|1|   2076|MA   |
|  22149|  0|   24|  33160|MA   |
|  22150|  0|6|   4114|MA   |
|  22151|  0|4|   7021|MA   |
|  22152|  0|1|   3817|MA   |
|  22153|  0|   15|  26755|MA   |
|  22154|  0|1|   1999|MA   |
|  22155|  0|9|  20766|MA   |
|  22156|  0|1|999|MA   |
|  22157|  0|3|   4215|MA   |
|  22158|  0|3|   5859|MA   |
|  22159|  0|5|  11699|MA   |
|  22160|  0|   33|  48397|MA   |
|  22161|  0|6|  12966|MA   |
|  22162|  0|4|   7126|MA   |
|  22163|  0|   28|  47875|MA   |
|  22164|  0|4|   8609|MA   |
|  22165|  0|   16|  29886|MA   |
|  22166|  0|1|   3881|MA   |
|  22167|  0|6|  13923|MA   |
|  22168|  0|7|  14957|MA   |
|  22169|  0|1|   3800|MA   |
|  22170|  0|   14|  19769|MA   |
|  22171|  0|7|  18130|MA   |
|  22172|  0|5|  10163|MA   |
|  22173|  0|2|   4794|MA   |
|  22174|  0|4|   7059|MA   |
|  22175|  0|4|   8287|MA   |
|  22176|  0|   16|  35420|MA   |
|  22177|  0|4|   8334|MA   |
|  22178|  0|   14|  19487|MA   |
|  22179|  0|1|   3994|MA   |
|  22180|  0|1|   4219|MA   |
|  22181|  0|   12|  28691|MA   |
|  22182|  0|6|  13927|MA   |
|  22183|  0|1|999|MA   |
|  22184|  0|2|   4876|MA   |
|  22185|  0|7|  15504|MA   |
|  22186|  0|4|   8652|MA   |
|  22187|  0|3|   5216|MA   |
|  22188|  0|1|   1999|MA   |
|  22189|  0|   11|  18264|MA   |
|  22190|  0|1| 99|MA   |
|  22191|  0|3|   5348|MA   |
|  22192|  0|6|   5458|MA   |
|  22193|  0|1|999|MA   |
|  22194|  0|1|999|MA   |
|  22195|  0|1|999|MA   |
|  22196|  0|1|   2563|MA   |
|  22197|  0|1|   7873|MA   |
|  22198|  0|   10|  20669|MA   |
|  22199|  0|   10|  20293|MA   |
|  22200|  0|1|999|MA   |
|  22201|  0|   42|  53869|MA   |
|  22202|  0|1|999|MA   |
|  22203|  0|2|   4954|MA   |
|  22204|  0|7|  12319|MA   |
|  22205|  0|1|   1999|MA   |
|  22206|  0|1|999|MA   |
|  22207|  0|   31|  55393|MA   |
|  22208|  0|4|   5956|MA   |
|  22209|  0|5|   8936|MA   |
|  22210|  0|   14|  19966|MA   |
|  22211|  0|8|  17284|MA   |
|  22212|  0|9|  19009|MA   |
|  22213|  0|4|   9260|MA   |
|  22214|  0|4|   9917|MA   |
|  22215|  0|1|   3025|MA   |
|  22216|  0|1|   2188|MA   |
|  22217|  0|4|   9785|MA   |
|  22218|  0|5|  10588|MA   |
|  22219|  0|3|   7277|MA   |
|  22220|  0|9|  19054|MA   |
|  22221|  0|1|   3216|MA   |
|  22222|  0|1|   1999|MA   |
|  22223|  0|2|   4554|MA   |
|  22224|  0|2|   5579|MA   |
|  22225|  0|1|   1999|MA   |
|  22226|  0|4|   8624|MA   |
|  22227|  0|4|   8051|MA   |
|  22228|  0|1|   3336|MA   |
|  22229|  0|   18|  32914|MA   |
|  22230|  0|1|   1999|MA   |
|  22231|  0|5|  11437|MA   |
|  22232|  0|3|   7691|MA   |
|  22233|  0|1|999|MA   |
|  22234|  0|1|999|MA   |
|  22235|  0|1|   1999|MA   |
|  22236|  0|   14|  29560|MA   |
|  22237|  0|1|999|MA   |
|  22238|  0|2|   5319|MA   |
|  22239|  0|   14|  35443|MA   |
|  22240|  0|1|   1999|MA   |
|  22241|  0|1|   2566|MA   |
|  22242|  0|1|   3392|MA   |
|  22243|  0|   30|  62809|MA   |
|  22244|  0|8|  17629|MA   |
|  22245|  0|3|   8748|MA   |
|  22246|  0|8|  16455|MA   |
|  22247|  0|3|   7638|MA   |
|  22248|  0|   21|  24894|MA   |
|  22249|  0|1|   1999|MA   |
|  22250|  0|1|   3473|MA   |
|  22251|  0|6|  11645|MA   |
|  22252|  0|3|   5762|MA   |
|  22253|  0|1|999|MA   |
|  22254|  0|1|   4163|MA   |
|  22255|  0|2|999|MA   |
|  22256|  0|1|   1999|MA   |
|  22257|  0|2|   4449|MA   |
|  22258|  0|   14|  26645|MA   |
|  22259|  0|2|   5387|MA   |
|  22260|  0|1|999|MA   |
|  22261|  0|7|  15168|MA   |
|  22262|  0|   10|  17890|MA   |
|  22263|  0|1|999|MA   |
|  22264|  0|6|  14323|MA   |
|  22265|  0|4|   8909|MA   |
|  22266|  0|5|  12229|MA   |
|  22267|  0|1|   2205|MA   |
|  22268|  0|1|   1999|MA   |
