| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|6841|Blaine  ||Luetkemeyer |Lutkmyr |  |GOP|  26037|  55466| 1|  28670|MO   |
|   32775|Denny   ||Rehberg |Rehberg |  |GOP|  27004|   1162| 2|  28695|MT   |
|6756|Robin   ||Carnahan|Carnahn |  |Dem|  27023|  60800| 1|  28890|MO   |
|6813|Emanuel ||Cleaver |Cleaver |  |Dem|  26029|  50040| 1|  28900|MO   |
|   32786|Mike||Fellows |Fellows |  |Lib|  27004|540| 3|  28987|MT   |
|   30953|Lee ||Terry   |Terry   |  |GOP|  28385|231| 1|  29016|NE   |
|   30954|Adrian  ||Smith   |Smith   |  |GOP|  28384|  30010| 1|  29087|NE   |
|6819|Randy   ||Langkraehr  |Lngkrhr |  |Lib|  26029|  50430| 3|  29150|MO   |
|6835|Kevin   ||Craig   |Craig   |  |Lib|  26033|  50436| 3|  29158|MO   |
|   34561|Dean||Heller  |Heller  |  |GOP|  4|  30423| 2|  29167|NV   |
|6816|Jacob   ||Turk|Turk|  |GOP|  26029|  51614| 2|  29226|MO   |
|6797|Steven  ||Hedrick |Hedrick |  |Lib|  26025|  51618| 3|  29236|MO   |
|   31134|Mike||Meister |Meister |  |Dem|  28006|  29957| 2|  29312|NE   |
|6771|Jerry   ||Beck|Beck|  |CST|  27023|  61087| 4|  29370|MO   |
|   30952|Jeff||Fortenberry |Frtnbrry|  |GOP|  28382|  49989| 1|  29388|NE   |
|   35089|||Yes |Yes |  |Yes|  30911|  2| 1|  29410|NV   |
|   35090|||No  |No  |  |No |  30911|  3| 2|  29411|NV   |
|   30964|Tom ||White   |White   |  |Dem|  28385|  60707| 2|  29510|NE   |
|6843|Christopher ||Dwyer   |Dwyer   |  |Lib|  26037|  61090| 2|  29516|MO   |
|6785|Julie   ||Stone   |Stone   |  |Lib|  27025|  61117| 3|  29565|MO   |
|   32781|Dennis  ||McDonald|McDon   |  |Dem|  27004|  60401| 1|  29570|MT   |
|   34533|Shelley ||Berkley |Berkley |  |Dem|  3|489| 1|  29673|NV   |
|   30966|Rebekah ||Davis   |Davis   |  |Dem|  28384|  60620| 2|  29694|NE   |
|   30968|Ivy ||Harper  |Harper  |  |Dem|  28382|  60706| 2|  29700|NE   |
|6768|Jonathan||Dine|Dine|  |Lib|  27023|  61086| 3|  29724|MO   |
|6781|Robyn   ||Hamlin  |Hamlin  |  |GOP|  27025|  61033| 2|  29731|MO   |
|6786|Arthur  ||Lieber  |Lieber  |  |Dem|  26023|  60803| 1|  29733|MO   |
|6790|Steve   ||Mosbacher   |Mosbchr |  |Lib|  26023|  60804| 3|  29735|MO   |
|6795|Ed  ||Martin  |Martin  |  |GOP|  26025|  60806| 2|  29738|MO   |
|6798|Nick||Ivanovich   |Ivanovch|  |CST|  26025|  60805| 4|  29740|MO   |
|   31135|Dan ||Hill|Hill|  |Oth|  28384|  61191| 3|  29741|NE   |
|6810|Jason   ||Braun   |Braun   |  |Lib|  26027|  61118| 3|  29747|MO   |
|7299|Greg||Cowan   |Cowan   |  |CST|  26027|  60808| 4|  29749|MO   |
|6820|Dave||Lay |Lay |  |CST|  26029|  60809| 4|  29754|MO   |
|6821|Clint   ||Hylton  |Hylton  |  |Dem|  26031|  60810| 1|  29755|MO   |
|6825|Scott   ||Eckersley   |Eckersly|  |Dem|  26033|  61088| 1|  29758|MO   |
|6831|Billy   ||Long|Long|  |GOP|  26033|  61089| 2|  29762|MO   |
|6836|Tommy   ||Sowers  |Sowers  |  |Dem|  26035|  60812| 1|  29764|MO   |
|6839|Rick||Vandeven|Vandevn |  |Lib|  26035|  60813| 3|  29766|MO   |
|   34654|Brian   ||Sandoval|Sandoval|  |GOP|  29861|  30767| 7|  29866|NV   |
|7304|Larry   ||Bill|Bill|  |Ind|  26035|  61159| 4|  30040|MO   |
|   34625|Sharron ||Angle   |Angle   |  |GOP|  30323|  56895| 1|  30259|NV   |
|   34606|Harry   ||Reid|Reid|  |Dem|  30323|   1741| 7|  30742|NV   |
|   34676|Joe ||Heck|Heck|  |GOP|  30155|  60689| 1|  30771|NV   |
|   34592|Dina||Titus   |Titus   |  |Dem|  30155|  30878| 5|  30774|NV   |
|   36993|Frank   ||Pallone |Pallone |  |Dem|  31212|375| 2|  31012|NJ   |
|   36981|Chris   ||Smith   |Smith   |  |GOP|  31208|   1352| 1|  31018|NJ   |
|   37013|Donald  ||Payne   |Payne   |  |Dem|  31220|382| 2|  31038|NJ   |
|   36985|John||Adler   |Adler   |  |Dem|  31216|  56726| 2|  31079|NJ   |
|   42175|Charlie ||Bass|Bass|  |GOP|  30017|   1080| 1|  31088|NH   |
|   37047|Frank   ||LoBiondo|LoBiond |  |GOP|  31205|371| 1|  31400|NJ   |
|   36996|Leonard ||Lance   |Lance   |  |GOP|  31218|  56743| 1|  31504|NJ   |
|   37016|Rodney  ||Frelinghuysen   |Frlnghsn|  |GOP|  31230|384| 1|  31513|NJ   |
|   37001|Bill||Pascrell|Pascrell|  |Dem|  31215|378| 2|  31569|NJ   |
|   34673|Kenneth ||Wegner  |Wegner  |  |GOP|  3|  51987| 4|  31587|NV   |
|   35026|Jeffrey ||Reeves  |Reeves  |  |Ind|  30323|  59552| 6|  31595|NV   |
|   35042|Joseph  ||Silvestri   |Silvestri   |  |Lib|  30155|  51349| 4|  31597|NV   |
|   35030|Floyd   ||Fitzgibbons |Ftzgbbns|  |IAP|  29861|  59554| 3|  31598|NV   |
|   35036|Ed  ||Klapproth   |Klapprth|  |Lib|  3|  60751| 3|  31624|NV   |
|   35028|||None of these candidates|None|  |NPD|  30323| 100013| 9|  31807|NV   |
|   35033|||None of these candidates|None|  |NPD|  29861| 100013| 8|  31807|NV   |
|   34624|Nancy   ||Price   |Price   |  |Dem|  4|  30718| 3|  31875|NV   |
|   34642|Rory||Reid|Reid|  |Dem|  29861|  30739| 6|  31888|NV   |
|   35008|David   ||Curtis  |Curtis  |  |Grn|  29861|  60754| 1|  32141|NV   |
|   35029|Eugene  ||Disimone|Disimon |  |Ind|  29861|  60755| 2|  32142|NV   |
|   35031|Aaron   ||Honig   |Honig   |  |Ind|  29861|  60756| 4|  32144|NV   |
|   35032|Arthur  ||Lampitt |Lampitt |  |Lib|  29861|  60757| 5|  32145|NV   |
|   35020|Scott   ||Ashjian |Ashjian |  |TEA|  30323|  60746| 2|  32146|NV   |
|   35021|Tim ||Fasano  |Fasano  |  |IAP|  30323|  60747| 3|  32147|NV   |
|   35022|Michael ||Haines  |Haines  |  |Ind|  30323|  60748| 4|  32148|NV   |
|   35024|Jesse   ||Holland |Holland |  |Ind|  30323|  60749| 5|  32149|NV   |
|   35027|Wil ||Stand   |Stand   |  |Ind|  30323|  60750| 8|  32150|NV   |
|   35035|Russell ||Best|Best|  |IAP|  4|  60752| 1|  32151|NV   |
|   35037|Jonathan||Hansen  |Hansen  |  |IAP|  3|  30396| 2|  32152|NV   |
|   35038|Barry   ||Michaels|Michaels|  |Ind|  30155|  59549| 2|  32153|NV   |
|   35040|Scott   ||Narter  |Narter  |  |IAP|  30155|  60753| 3|  32154|NV   |
|   37218|Ben R.  ||Lujan   |Lujan   |  |Dem|  32052|  56805| 1|  32241|NM   |
|   37005|Steve   ||Rothman |Rothman |  |Dem|  31226|380| 2|  32615|NJ   |
|   37022|Rush||Holt|Holt|  |Dem|  31223|385| 2|  32629|NJ   |
|   37026|Albio   ||Sires   |Sires   |  |Dem|  31227|  56705| 2|  32937|NJ   |
|   37231|Steve   ||Pearce  |Pearce  |  |GOP|  33279|  31918| 2|  33304|NM   |
|   37238|Susana  ||Martinez|Martinez|  |GOP|  32238|  31807| 2|  33322|NM   |
|   37033|Scott   ||Garrett |Garrett |  |GOP|  31211|556| 1|  33688|NJ   |
|   37074|Joanne  ||Miller  |Miller  |  |Ind|  31220|  60459| 3|  33829|NJ   |
|   41238|Walter  ||Jones   |Jones   |  |GOP|  34969|   1362| 2|  34010|NC   |
|   41223|David   ||Price   |Price   |  |Dem|  35387|450| 1|  34021|NC   |
|   41247|Howard  ||Coble   |Coble   |  |GOP|  35389|453| 2|  34027|NC   |
|   37165|Martin  ||Heinrich|Heinrich|  |Dem|  32005|  59492| 1|  34137|NM   |
|   37164|Harry   ||Teague  |Teague  |  |Dem|  33279|  59494| 1|  34142|NM   |
|   36982|Robert  ||Andrews |Andrews |  |Dem|  31202|369| 2|  34181|NJ   |
|   37000|Roland  ||Straten |Straten |  |GOP|  31215|  58911| 1|  34202|NJ   |
|   36967|Dale||Glading |Glading |  |GOP|  31202|  58834| 1|  34208|NJ   |
|   37052|Margaret||Chapman |Chapmn  |  |Ind|  31202|  58835| 3|  34218|NJ   |
|   37055|Peter   ||Boyce   |Boyce   |  |CST|  31205|  58841| 3|  34221|NJ   |
|   36984|Gary||Stein   |Stein   |  |Dem|  31205|  58845| 2|  34223|NJ   |
|   37083|Steven  ||Welzer  |Welzer  |  |Grn|  31208|  58874| 5|  34225|NJ   |
|   37066|Ed  ||Fanning |Fanning |  |Grn|  31211|  58879| 3|  34226|NJ   |
|   36976|Jon ||Runyan  |Runyan  |  |GOP|  31216|  60351| 1|  34245|NJ   |
|   37048|Howard  ||Kleinhendler|Klnhndlr|  |Dem|  31208|  60449| 2|  34247|NJ   |
|   36989|Tod ||Theise  |Theise  |  |Dem|  31211|  31301| 2|  34249|NJ   |
|   36991|Anna||Little  |Little  |  |GOP|  31212|  60453| 1|  34251|NJ   |
|   36998|Ed  ||Potosnak|Potosnak|  |Dem|  31218|  60455| 2|  34256|NJ   |
|   37002|Michael ||Agosta  |Agosta  |  |GOP|  31226|  60458| 1|  34258|NJ   |
|   37011|Michael ||Alonso  |Alonso  |  |GOP|  31220|  60460| 1|  34264|NJ   |
|   37017|Douglas ||Herbert |Herbert |  |Dem|  31230|  60462| 2|  34265|NJ   |
|   37021|Scott   ||Sipprelle   |Sipprelle   |  |GOP|  31223|  60464| 1|  34267|NJ   |
|   37023|Henrietta   ||Dwyer   |Dwyer   |  |GOP|  31227|  60466| 1|  34268|NJ   |
|   37229|Jonathan||Barela  |Barela  |  |GOP|  32005|  60546| 2|  34272|NM   |
|   37053|Mark||Heacock |Heacock |  |Grn|  31202|  60442| 4|  34275|NJ   |
|   37234|Tom ||Mullins |Mullins |  |GOP|  32052|  60547| 2|  34275|NM   |
|   37054|Nicky   ||Petrutz |Petrutz |  |Ind|  31202|  60443| 5|  34276|NJ   |
|   37056|Mark||Lovett  |Lovett  |  |Ind|  31205|  60444| 4|  34277|NJ   |
|   37057|Vitov   ||Valdes-Munoz|VldsMu  |  |Ind|  31205|  60445| 5|  34278|NJ   |
|   37059|Russ||Conger  |Conger  |  |Lib|  31216|  60447| 3|  34280|NJ   |
|   37060|Peter   ||DeStefano   |DeStefan|  |Ind|  31216|  60448| 4|  34281|NJ   |
|   37061|Lawrence||Donahue |Donahue |  |Ind|  31216|  60545| 5|  34282|NJ   |
|   37063|David   ||Meiswinkle  |Meswnkl |  |Ind|  31208|  60055| 3|  34284|NJ   |
|   37064|Joe ||Siano   |Siano   |  |Lib|  31208|  60450| 4|  34285|NJ   |
|   37067|Mark||Quick   |Quick   |  |Ind|  31211|  60451| 4|  34287|NJ   |
|   37068|James   ||Radigan |Radigan |  |Ind|  31211|  60452| 5|  34288|NJ   |
|   37069|Jack||Freudenheim |Frednhm |  |Ind|  31212|  60454| 3|  34289|NJ   |
|   37070|Karen   ||Zaletel |Zaletel |  |Ind|  31212|569| 4|  34290|NJ   |
|   37072|Raymond ||Giangrasso  |Giangrss|  |Ind|  31215|  60457| 3|  34292|NJ   |
|   37073|Patricia||Alessandrini|Alssndrn|  |Grn|  31226|  31001| 3|  34293|NJ   |
|   37075|Robert  ||Toussaint   |Toussant|  |Ind|  31220|  60461| 4|  34294|NJ   |
|   37078|Jim ||Gawron  |Gawron  |  |Lib|  31230|  60463| 3|  34295|NJ   |
|   37079|Kenneth ||Cody|Cody|  |Ind|  31223|  60465| 3|  34296|NJ   |
|   37080|Maximo  ||Nacer   |Nacer   |  |Ind|  31227|  60467| 3|  34297|NJ   |
|   37081|Anthony ||Zanowic |Zanowic |  |Ind|  31227|  60468| 4|  34298|NJ   |
|   41270|Brad||Miller  |Miller  |  |Dem|  35753|   1372| 1|  34356|NC   |
|   37235|Diane   ||Denish  |Denish  |  |Dem|  32238|  31522| 1|  34357|NM   |
|   41239|Sue ||Myrick  |Myrick  |  |GOP|  34975|454| 2|  34508|NC   |
|   41226|Mel ||Watt|Watt|  |Dem|  35419|458| 1|  34524|NC   |
|   41222|Bob ||Etheridge   |Etheridg|  |Dem|  35386|448| 1|  34552|NC   |
|   41655|Richard ||Burr|Burr|  |GOP|  35384|452| 2|  34574|NC   |
|   41246|Virginia||Foxx|Foxx|  |GOP|  35388|   1877| 2|  34897|NC   |
|   41118|Mike||McIntyre|McIntyre|  |Dem|  34973|   1025| 1|  35137|NC   |
|   39622|Rick||Berg|Berg|  |GOP|  35342|  56129| 2|  35263|ND   |
|   41248|Patrick ||McHenry |McHenry |  |GOP|  35391|  35265| 2|  35552|NC   |
|   39544|Earl||Pomeroy |Pomeroy |  |Dem|  35342|591| 1|  36136|ND   |
|   39630|John||Hoeven  |Hoeven  |  |GOP|  35541|   1780| 2|  36262|ND   |
|   39629|Tracy   ||Potter  |Potter  |  |Dem|  35541|  60744| 1|  36403|ND   |
|   41221|G.K.||Butterfield |Butterfld   |  |Dem|  35385|  34352| 1|  36583|NC   |
|   41326|William ||Lawson  |Lawson  |  |GOP|  35387|  59430| 2|  36590|NC   |
|   41224|Larry   ||Kissell |Kissell |  |Dem|  35390|  51652| 1|  36597|NC   |
|   41119|Heath   ||Shuler  |Shuler  |  |Dem|  34977|  51655| 1|  36604|NC   |
|   39709|Keith   ||Hanson  |Hanson  |  |Lib|  35541|  60745| 3|  36610|ND   |
|   41648|Elaine  ||Marshall|Marshall|  |Dem|  35384|  35216| 1|  36638|NC   |
|   41656|Michael ||Beitler |Beitler |  |Lib|  35384|  60655| 3|  36940|NC   |
|   41313|Ashley  ||Woolard |Woolard |  |GOP|  35385|  60534| 2|  36942|NC   |
|   41318|Renee   ||Ellmers |Ellmers |  |GOP|  35386|  60533| 2|  36947|NC   |
|   41320|Tom ||Rose|Rose|  |Lib|  35386|  60656| 3|  36949|NC   |
|   41321|Johnny  ||Rouse   |Rouse   |  |Dem|  34969|  35602| 1|  36950|NC   |
|   41324|Darryl  ||Holloman|Hollomn |  |Lib|  34969|  60657| 3|  36952|NC   |
|   41329|Billy   ||Kennedy |Kennedy |  |Dem|  35388|  60658| 1|  36956|NC   |
|   41331|Sam ||Turner  |Turner  |  |Dem|  35389|  60659| 1|  36958|NC   |
|   41337|Ilario  ||Pantano |Pantano |  |GOP|  34973|  60660| 2|  36964|NC   |
|   41342|Harold  ||Johnson |Johnson |  |GOP|  35390|  60661| 2|  36967|NC   |
|   41348|Thomas  ||Hill|Hill|  |Lib|  35390|  60662| 3|  36972|NC   |
|   41349|Jeff||Doctor  |Doctor  |  |Dem|  34975|  60663| 1|  36973|NC   |
|   41350|Jeff||Gregory |Gregory |  |Dem|  35391|  60664| 1|  36974|NC   |
|   41358|Jeff||Miller  |Miller  |  |GOP|  34977|  60665| 2|  36982|NC   |
|   41363|Greg||Dority  |Dority  |  |GOP|  35419|447| 2|  36987|NC   |
|   43268|Steve   ||Chabot  |Chabot  |  |GOP|  36015|391| 2|  36987|OH   |
|   41365|Lon ||Cecil   |Cecil   |  |Lib|  35419|  60666| 3|  36989|NC   |
|   41366|William ||Randall |Randall |  |GOP|  35753|  60667| 2|  36990|NC   |
|   43400|Rob ||Portman |Portman |  |GOP|  36780|393| 4|  36994|OH   |
|   43401|Ted ||Strickland  |Stricklnd   |  |Dem|  36005|399| 4|  37006|OH   |
|   43273|John||Boehner |Boehner |  |GOP|  36029|   1379| 1|  37019|OH   |
|   43345|Marcy   ||Kaptur  |Kaptur  |  |Dem|  36031|405| 2|  37023|OH   |
|   43402|John||Kasich  |Kasich  |  |GOP|  36005|  36679| 1|  37048|OH   |
|   43346|Dennis  ||Kucinich|Kucinich|  |Dem|  36033|   1380| 3|  37073|OH   |
|   43567|Frank   ||Lucas   |Lucas   |  |GOP|  37034|   1396| 1|  37167|OK   |
|   43587|Pat ||Tiberi  |Tiberi  |  |GOP|  36037|411| 3|  37186|OH   |
|   43558|Mary||Fallin  |Fallin  |  |GOP|  37857|  37501| 1|  37207|OK   |
|   43438|Betty   ||Sutton  |Sutton  |  |Dem|  36039|  36985| 2|  37233|OH   |
|   43650|||Yes |Yes |  |Yes|  38455|  2| 1|  37265|OK   |
|   43819|||Yes |Yes |  |Yes|  38457|  2| 1|  37265|OK   |
|   43827|||Yes |Yes |  |Yes|  38462|  2| 1|  37265|OK   |
|   43833|||Yes |Yes |  |Yes|  38465|  2| 1|  37265|OK   |
|   43750|Jim ||Jordan  |Jordan  |  |GOP|  36021|  57253| 1|  37321|OH   |
|   42146|John||Lynch   |Lynch   |  |Dem|  30005|   7722| 3|  37519|NH   |
|   42162|Carol   ||Shea-Porter |ShPrtr  |  |Dem|  30015|  53539| 3|  37522|NH   |
|   42153|Paul||Hodes   |Hodes   |  |Dem|  31459|  50448| 4|  37523|NH   |
|   43655|Bob ||Latta   |Latta   |  |GOP|  36023|  57148| 2|  37549|OH   |
|   43734|Charlie ||Wilson  |Wilson  |  |Dem|  36025|  57238| 4|  37678|OH   |
|   43448|Bill||O'Neill |O'Neill |  |Dem|  36041|  36817| 3|  37729|OH   |
|   43574|Jari||Askins  |Askins  |  |Dem|  37857|  57325| 2|  37901|OK   |
|   43562|John||Sullivan|Sullivan|  |GOP|  37030|   1394| 1|  37927|OK   |
|   43110|Ken ||Blevens |Blevens |  |Lib|  31459|   1075| 3|  38356|NH   |
|   42152|John||Stephen |Stephen |  |GOP|  30005|  59860| 1|  38510|NH   |
|   42155|Kelly   ||Ayotte  |Ayotte  |  |GOP|  31459|  61040| 1|  38512|NH   |
|   42166|Frank   ||Guinta  |Guinta  |  |GOP|  30015|  61212| 1|  38521|NH   |
|   42171|Ann ||Kuster  |Kuster  |  |Dem|  30017|  61213| 4|  38526|NH   |
|4099|Earl||Blumenauer  |Blumenr |  |Dem|  38530|482| 1|  38593|OR   |
|4069|Peter   ||DeFazio |DeFazio |  |Dem|  38531|484| 3|  38620|OR   |
|4120|Kurt||Schrader|Schrader|  |Dem|  38532|  57501| 1|  38734|OR   |
|   43568|Tom ||Cole|Cole|  |GOP|  37036|   1398| 1|  38825|OK   |
|4325|||Yes |Yes |  |Yes|  38983|  2| 1|  38829|OR   |
|4328|||Yes |Yes |  |Yes|  38984|  2| 1|  38829|OR   |
|4326|||No  |No  |  |No |  38983|  3| 2|  38830|OR   |
|4327|||No  |No  |  |No |  38984|  3| 2|  38830|OR   |
|4033|Greg||Walden  |Walden  |  |GOP|  38529|481| 2|  38856|OR   |
|   43564|Dan ||Boren   |Boren   |  |Dem|  37855|  50187| 2|  38872|OK   |
|4068|David   ||Wu  |Wu  |  |Dem|  38527|478| 4|  38938|OR   |
|   43108|John||Babiarz |Babiarz |  |Lib|  30005|   1072| 2|  38952|NH   |
|   43112|Philip  ||Hodson  |Hodson  |  |Lib|  30015|  61220| 2|  38954|NH   |
|   43114|Tim ||vanBlommesteyn  |vnBlmm  |  |Ind|  30017|  61221| 3|  38955|NH   |
|   43113|Howard  ||Wilson  |Wilson  |  |Lib|  30017|  61222| 2|  38956|NH   |
|   43109|Chris   ||Booth   |Booth   |  |Ind|  31459|  61219| 2|  38957|NH   |
|   48251|Bill||Shuster |Shuster |  |GOP|  40041|249| 2|  39046|PA   |
|   48380|Paul||Kanjorski   |Kanjorsk|  |Dem|  39018|251| 1|  39049|PA   |
|   48375|Chaka   ||Fattah  |Fattah  |  |Dem|  39303|239| 1|  39085|PA   |
|   43651|||No  |No  |  |No |  38455|  3| 2|  39196|OK   |
|   43820|||No  |No  |  |No |  38457|  3| 2|  39196|OK   |
|   43828|||No  |No  |  |No |  38462|  3| 2|  39196|OK   |
|   43834|||No  |No  |  |No |  38465|  3| 2|  39196|OK   |
|   48632|Dave||Argall  |Argall  |  |GOP|  39024|  39490| 2|  39360|PA   |
|   48250|Jim ||Gerlach |Gerlach |  |GOP|  39013|244| 2|  39412|PA   |
|   48253|Joseph  ||Pitts   |Pitts   |  |GOP|  39023|258| 2|  39417|PA   |
|   48382|Allyson ||Schwartz|Schwartz|  |Dem|  39020|  39744| 1|  39514|PA   |
|4122|Scott   ||Bruun   |Bruun   |  |GOP|  38532|  38736| 2|  39613|OR   |
|   43575|Jim ||Rogers  |Rogers  |  |Dem|  38145|  38273| 2|  39638|OK   |
|   43563|Stephen ||Wallace |Wallace |  |Ind|  38145|  59449| 3|  39642|OK   |
|   43566|Frankie ||Robbins |Robbins |  |Dem|  37034|  59450| 2|  39648|OK   |
|   48384|Tim ||Holden  |Holden  |  |Dem|  39024|259| 1|  39670|PA   |
|4100|Ron ||Wyden   |Wyden   |  |Dem|  38808|   1750| 3|  39807|OR   |
|   43560|Tom ||Coburn  |Coburn  |  |GOP|  38145|  37351| 1|  39835|OK   |
|4309|Joe ||Tabor   |Tabor   |  |Lib|  38527|  39371| 2|  39854|OR   |
|   43581|Ronald  ||Dwyer   |Dwyer   |  |Ind|  38145|  61099| 4|  39854|OK   |
|4306|Marc||Delphine|Delphine|  |Lib|  38808|  61142| 4|  39855|OR   |
|   43578|Angelia ||O'Dell  |ODellA  |  |Ind|  37030|  60943| 2|  39858|OK   |
|4316|Wes ||Wagner  |Wagner  |  |Lib|  38019|  61134| 3|  39859|OR   |
|   43582|Charles ||Thompson|Thompsn |  |GOP|  37855|  61120| 1|  39860|OK   |
|   43569|Billy   ||Coyle   |Coyle   |  |Dem|  37856|  60945| 2|  39867|OK   |
|   43583|James   ||Lankford|Lankford|  |GOP|  37856|  61119| 1|  39868|OK   |
|   43579|Clark   ||Duffe   |Duffe   |  |Ind|  37856|  37460| 3|  39873|OK   |
|   43580|Dave||White   |White   |  |Ind|  37856|  61056| 4|  39874|OK   |
|   48254|Todd||Platts  |Platts  |  |GOP|  39026|262| 2|  39966|PA   |
|4117|Delia   ||Lopez   |Lopez   |  |GOP|  38530|  58449| 3|  40134|OR   |
|   48383|Mike||Doyle   |Doyle   |  |Dem|  39021|255| 1|  40260|PA   |
|4311|Michael ||Meo |Meo |  |PAG|  38530|  59797| 4|  40269|OR   |
|4313|Mike||Beilstein   |Beilstein   |  |PAG|  38531|  59807| 1|  40273|OR   |
|4308|Chris   ||Henry   |Henry   |  |PAG|  38527|  59846| 1|  40275|OR   |
|4104|Jim ||Huffman |Huffman |  |GOP|  38808|  60190| 1|  40301|OR   |
|4112|Rob ||Cornilles   |Cornilles   |  |GOP|  38527|  60610| 5|  40308|OR   |
|4119|Art ||Robinson|Robinson|  |GOP|  38531|  60612| 2|  40313|OR   |
|4115|Joyce   ||Segers  |Segers  |  |Dem|  38529|  60611| 1|  40314|OR   |
|4137|Chris   ||Dudley  |Dudley  |  |GOP|  38019|  60200| 4|  40317|OR   |
|4131|John||Kitzhaber   |Kitzhabr|  |Dem|  38019|  39053| 1|  40319|OR   |
|4305|Bruce   ||Cronk   |Cronk   |  |WF |  38808|  38806| 5|  40414|OR   |
|4307|Rick||Staggenborg |Stggnbrg|  |Prg|  38808|  61143| 2|  40415|OR   |
|4310|Don ||LaMunyon|LaMunyon|  |CST|  38527|  61132| 3|  40416|OR   |
|4312|Jeff||Lawrence|Lawrence|  |Lib|  38530|  61141| 2|  40417|OR   |
|4314|Chris   ||Lugo|Lugo|  |PAG|  38532|  51866| 3|  40418|OR   |
|4315|Greg||Kord|Kord|  |CST|  38019|  61133| 2|  40419|OR   |
|   43415|Lee ||Fisher  |Fisher  |  |Dem|  36780|  60425| 2|  40577|OH   |
|   43428|Steve   ||Driehaus|Driehaus|  |Dem|  36015|  57173| 3|  40598|OH   |
|   43709|Paula   ||Brooks  |Brooks  |  |Dem|  36037|  60564| 1|  40623|OH   |
|   43695|Bill||Conner  |Conner  |  |Dem|  36027|  51498| 3|  40628|OH   |
|   43697|Steve   ||Austria |Austria |  |GOP|  36027|  57251| 2|  40630|OH   |
|   43982|David   ||Easton  |Easton  |  |CST|  36027|  60904| 4|  40632|OH   |
|   43981|John||Anderson|Andersn |  |Lib|  36027|  60915| 1|  40633|OH   |
|   43990|John||Jelenic |Jelenic |  |Lib|  36041|  60910| 1|  40638|OH   |
|   43645|Caleb   ||Finkenbiner |Finknbnr|  |Dem|  36023|  60761| 1|  40658|OH   |
|   43976|Brian   ||Smith   |Smith   |  |Lib|  36023|  60914| 3|  40659|OH   |
|   48385|Tim ||Murphy  |Murphy  |  |GOP|  39025|261| 2|  40666|PA   |
|   43736|Bill||Johnson |Johnson |  |GOP|  36025|  60428| 3|  40669|OH   |
|   43979|Richard ||Cadle   |Cadle   |  |CST|  36025|  60902| 1|  40671|OH   |
|   43980|Martin  ||Elsass  |Elsass  |  |Lib|  36025|  60903| 2|  40672|OH   |
|   43549|Surya   ||Yalamanchili|Ylmnchl |  |Dem|  37258|  60315| 3|  40677|OH   |
|   43553|Jean||Schmidt |Schmidt |  |GOP|  37258|  57208| 2|  40682|OH   |
|   43974|Donald  ||Kissick |Kissick |  |Lib|  36021|  60901| 2|  40706|OH   |
|   43748|Doug||Litt|Litt|  |Dem|  36021|  60430| 3|  40707|OH   |
|   43589|Mary Jo ||Kilroy  |Kilroy  |  |Dem|  36043|  51506| 2|  40715|OH   |
|   43992|William ||Kammerer|Kammrr  |  |Lib|  36043|  36678| 1|  40716|OH   |
|   43592|Steve   ||Stivers |Stivers |  |GOP|  36043|  57257| 4|  40719|OH   |
|   43431|Peter   ||Corrigan|Corrigan|  |GOP|  36033|  60310| 1|  40761|OH   |
|   43986|Jeff||Goggins |Goggins |  |Lib|  36033|  60908| 2|  40764|OH   |
|   43434|Marcia  ||Fudge   |Fudge   |  |Dem|  36035|  59885| 1|  40765|OH   |
|   44109|Thomas  ||Pekarek |Pekarek |  |GOP|  36035|  58359| 2|  40768|OH   |
|   43441|Tom ||Ganley  |Ganley  |  |GOP|  36039|  60426| 1|  40771|OH   |
|   43449|Steve   ||LaTourette  |LaTourtt|  |GOP|  36041|   1385| 2|  40777|OH   |
|   43971|Jim ||Berns   |Berns   |  |Lib|  36015|  60899| 1|  40853|OH   |
|   43526|Mike||Turner  |Turner  |  |GOP|  36019|   1376| 2|  40904|OH   |
|   43527|Justin  ||Coussoule   |Coussoul|  |Dem|  36029|  60311| 3|  40905|OH   |
|   43983|James   ||Condit  |Condit  |  |CST|  36029|  60905| 2|  40906|OH   |
|   43984|David   ||Harlow  |Harlow  |  |Lib|  36029|  60906| 4|  40907|OH   |
|   43657|Rich||Iott|Iott|  |GOP|  36031|  60313| 1|  40918|OH   |
|   43755|Zack||Space   |Space   |  |Dem|  36049|  51508| 2|  40920|OH   |
|   43759|Bob ||Gibbs   |Gibbs   |  |GOP|  36049|  57239| 1|  40924|OH   |
|   43843|John||Boccieri|Boccieri|  |Dem|  36045|  57203| 2|  40933|OH   |
|   43772|Jim ||Renacci |Renacci |  |GOP|  36045|  60314| 3|  40935|OH   |
|   43830|Timothy ||Ryan|Ryan|  |Dem|  36047|   1388| 2|  40982|OH   |
|   48252|Charles ||Dent|Dent|  |GOP|  39022|   1865| 2|  41004|PA   |
|   43938|Jim ||Graham  |Graham  |  |GOP|  36047|  60427| 1|  41061|OH   |
|   43989|Travis  ||Irvine  |Irvine  |  |Lib|  36037|  60909| 2|  41062|OH   |
|   44104|David   ||Ryon|Ryon|  |CST|  36043|  60008| 3|  41064|OH   |
