| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  43096|  43440|   41| 103947|TN   |
|  43097|  43440|   37|  58832|TN   |
|  43098|  43440|  236| 472890|TN   |
|  1|  43612| 2176|3119698|TN   |
|  43001|  43612|   29|  38199|TN   |
|  43002|  43612|   18|  18763|TN   |
|  43003|  43612|6|   8163|TN   |
|  43004|  43612|   15|   6554|TN   |
|  43005|  43612|   34|  57325|TN   |
|  43006|  43612|   17|  46593|TN   |
|  43007|  43612|   21|  17552|TN   |
|  43008|  43612|9|   6657|TN   |
|  43009|  43612|   22|  14557|TN   |
|  43010|  43612|   22|  25469|TN   |
|  43011|  43612|9|  19385|TN   |
|  43012|  43612|   11|   7686|TN   |
|  43013|  43612|   18|  13337|TN   |
|  43014|  43612|7|   4101|TN   |
|  43015|  43612|   20|  16599|TN   |
|  43016|  43612|   24|  24948|TN   |
|  43017|  43612|   12|   7244|TN   |
|  43018|  43612|   23|  30083|TN   |
|  43019|  43612|  172| 285644|TN   |
|  43020|  43612|   13|   5858|TN   |
|  43021|  43612|   17|   9679|TN   |
|  43022|  43612|   18|  23032|TN   |
|  43023|  43612|   16|  17484|TN   |
|  43024|  43612|   17|  21564|TN   |
|  43025|  43612|   13|   8828|TN   |
|  43026|  43612|   18|  20918|TN   |
|  43027|  43612|   36|  24866|TN   |
|  43028|  43612|   15|  14611|TN   |
|  43029|  43612|   10|  10129|TN   |
|  43030|  43612|   39|  30837|TN   |
|  43031|  43612|   13|   5790|TN   |
|  43032|  43612|   18|  27656|TN   |
|  43033|  43612|  128| 177024|TN   |
|  43034|  43612|8|   3585|TN   |
|  43035|  43612|   13|  13709|TN   |
|  43036|  43612|   18|  12142|TN   |
|  43037|  43612|   26|  27562|TN   |
|  43038|  43612|   15|   9745|TN   |
|  43039|  43612|   15|  13975|TN   |
|  43040|  43612|   13|  15576|TN   |
|  43041|  43612|   18|  10962|TN   |
|  43042|  43612|7|   4192|TN   |
|  43043|  43612|   10|   9399|TN   |
|  43044|  43612|   16|   6301|TN   |
|  43045|  43612|   11|  22979|TN   |
|  43046|  43612|   13|   8568|TN   |
|  43047|  43612|   94| 221442|TN   |
|  43048|  43612|4|   3043|TN   |
|  43049|  43612|   16|  11672|TN   |
|  43050|  43612|   24|  19224|TN   |
|  43051|  43612|9|   6332|TN   |
|  43052|  43612|   20|  15756|TN   |
|  43053|  43612|   14|  26177|TN   |
|  43054|  43612|   15|  23110|TN   |
|  43055|  43612|   17|  12089|TN   |
|  43056|  43612|   10|   9420|TN   |
|  43057|  43612|   33|  51299|TN   |
|  43058|  43612|   20|  14982|TN   |
|  43059|  43612|9|  14224|TN   |
|  43060|  43612|   21|  39845|TN   |
|  43061|  43612|6|   5592|TN   |
|  43062|  43612|   13|  22816|TN   |
|  43063|  43612|   24|  67821|TN   |
|  43064|  43612|5|   3660|TN   |
|  43065|  43612|   12|   9073|TN   |
|  43066|  43612|   12|  16204|TN   |
|  43067|  43612|   13|  10600|TN   |
|  43068|  43612|   11|   4020|TN   |
|  43069|  43612|9|   3231|TN   |
|  43070|  43612|   11|   8581|TN   |
|  43071|  43612|   25|  33871|TN   |
|  43072|  43612|   15|  14548|TN   |
|  43073|  43612|   24|  26534|TN   |
|  43074|  43612|   19|  30927|TN   |
|  43075|  43612|   48| 113945|TN   |
|  43076|  43612|   10|  10445|TN   |
|  43077|  43612|   10|   7122|TN   |
|  43078|  43612|   20|  39710|TN   |
|  43082|  43612|8|   9985|TN   |
|  43083|  43612|   10|   6828|TN   |
|  43084|  43612|   29|  74236|TN   |
|  43085|  43612|   36|  77984|TN   |
|  43086|  43612|   10|  30379|TN   |
|  43087|  43612|   10|   4081|TN   |
|  43088|  43612|8|   8884|TN   |
|  43089|  43612|   11|   9086|TN   |
|  43090|  43612|7|   3176|TN   |
|  43091|  43612|   21|  16992|TN   |
|  43092|  43612|   41|  55839|TN   |
|  43093|  43612|   14|   7516|TN   |
|  43094|  43612|   10|  16564|TN   |
|  43095|  43612|   11|  12734|TN   |
|  43096|  43612|   41| 103947|TN   |
|  43097|  43612|   37|  58832|TN   |
|  43098|  43612|  236| 472890|TN   |
|  1|  45669|  667| 383995|UT   |
|  45002|  45669|   52|  25156|UT   |
|  45003|  45669|   83|  55795|UT   |
|  45006|  45669|  187| 138620|UT   |
|  45012|  45669|6|439|UT   |
|  45015|  45669|   13|   4951|UT   |
|  45017|  45669|5|   1207|UT   |
|  45018|  45669|   69|  37531|UT   |
|  45022|  45669|   49|  20675|UT   |
|  45023|  45669|   48|  24791|UT   |
|  45029|  45669|  155| 104219|UT   |
|  1|  45670|  855| 397143|UT   |
|  45004|  45670|   23|  11665|UT   |
|  45005|  45670|6|667|UT   |
|  45007|  45670|   25|   8041|UT   |
|  45008|  45670|   12|   5960|UT   |
|  45009|  45670|   11|   2569|UT   |
|  45010|  45670|   14|   6400|UT   |
|  45011|  45670|   38|  21714|UT   |
|  45013|  45670|   10|   4037|UT   |
|  45016|  45670|7|901|UT   |
|  45018|  45670|  463| 240172|UT   |
|  45019|  45670|   20|   7028|UT   |
|  45024|  45670|   26|  13906|UT   |
|  45025|  45670|   64|  41586|UT   |
|  45026|  45670|   27|  11687|UT   |
|  45027|  45670|   95|  57948|UT   |
|  45028|  45670|   14|   1563|UT   |
|  1|  45671|  626| 361196|UT   |
|  45001|  45671|7|   3161|UT   |
|  45012|  45671|   12|   4017|UT   |
|  45014|  45671|   17|   5449|UT   |
|  45018|  45671|  318| 184227|UT   |
|  45020|  45671|   17|  11928|UT   |
|  45021|  45671|   23|  10168|UT   |
|  45025|  45671|  232| 172313|UT   |
|  1|  45672| 2148|1142805|UT   |
|  45001|  45672|7|   3161|UT   |
|  45002|  45672|   52|  25156|UT   |
|  45003|  45672|   83|  55795|UT   |
|  45004|  45672|   23|  11665|UT   |
|  45005|  45672|6|667|UT   |
|  45006|  45672|  187| 138620|UT   |
|  45007|  45672|   25|   8041|UT   |
|  45008|  45672|   12|   5960|UT   |
|  45009|  45672|   11|   2569|UT   |
|  45010|  45672|   14|   6400|UT   |
|  45011|  45672|   38|  21714|UT   |
|  45012|  45672|   18|   4953|UT   |
|  45013|  45672|   10|   4037|UT   |
|  45014|  45672|   17|   5449|UT   |
|  45015|  45672|   13|   4951|UT   |
|  45016|  45672|7|901|UT   |
|  45017|  45672|5|   1207|UT   |
|  45018|  45672|  850| 461930|UT   |
|  45019|  45672|   20|   7028|UT   |
|  45020|  45672|   17|  11928|UT   |
|  45021|  45672|   23|  10168|UT   |
|  45022|  45672|   49|  20675|UT   |
|  45023|  45672|   48|  24791|UT   |
|  45024|  45672|   26|  13906|UT   |
|  45025|  45672|  296| 213899|UT   |
|  45026|  45672|   27|  11687|UT   |
|  45027|  45672|   95|  57948|UT   |
|  45028|  45672|   14|   1563|UT   |
|  45029|  45672|  155| 104219|UT   |
|  1|  45871|  314| 308333|TX   |
|  44003|  45871|   47|  38460|TX   |
|  44034|  45871|5|   2406|TX   |
|  44092|  45871|   24|  55740|TX   |
|  44102|  45871|   26|  33969|TX   |
|  44155|  45871|   11|   5721|TX   |
|  44174|  45871|   24|  27780|TX   |
|  44183|  45871|   21|  12961|TX   |
|  44201|  45871|   23|  24691|TX   |
|  44202|  45871|9|   6238|TX   |
|  44203|  45871|   12|   5048|TX   |
|  44210|  45871|   15|  11704|TX   |
|  44212|  45871|   81|  99953|TX   |
|  44230|  45871|   16|  20719|TX   |
|  1|  45872|  230| 253147|TX   |
|  44101|  45872|   91| 143500|TX   |
|  44123|  45872|  117| 116462|TX   |
|  44146|  45872|   22|  17326|TX   |
|  1|  45873|  202| 284821|TX   |
|  44043|  45873|  130| 217955|TX   |
|  44057|  45873|   72| 110693|TX   |
|  1|  45874|  366| 375433|TX   |
|  44019|  45874|   37|  46046|TX   |
|  44032|  45874|5|   5891|TX   |
|  44034|  45874|   13|  10730|TX   |
|  44043|  45874|   49| 127600|TX   |
|  44060|  45874|9|   2777|TX   |
|  44074|  45874|   20|  15270|TX   |
|  44080|  45874|9|   5557|TX   |
|  44091|  45874|   55|  59445|TX   |
|  44112|  45874|   22|  17291|TX   |
|  44116|  45874|   37|  39132|TX   |
|  44139|  45874|   32|  23831|TX   |
|  44172|  45874|9|   7130|TX   |
|  44190|  45874|8|   5542|TX   |
|  44194|  45874|   23|   6452|TX   |
|  44199|  45874|   17|  39075|TX   |
|  44225|  45874|   21|  12751|TX   |
|  1|  45875|  271| 312924|TX   |
|  44001|  45875|   25|  21617|TX   |
|  44037|  45875|   29|  21961|TX   |
|  44057|  45875|  108| 170961|TX   |
|  44107|  45875|   31|  39104|TX   |
|  44129|  45875|   43|  46338|TX   |
|  44234|  45875|   22|  26902|TX   |
|  44250|  45875|   13|  22555|TX   |
|  1|  45876|  306| 278771|TX   |
|  44070|  45876|   34|  69346|TX   |
|  44081|  45876|   16|   9318|TX   |
|  44113|  45876|   22|  11073|TX   |
|  44145|  45876|   15|   8935|TX   |
|  44147|  45876|   13|   5699|TX   |
|  44175|  45876|   35|  21698|TX   |
|  44220|  45876|  159| 184220|TX   |
|  44228|  45876|   12|   5362|TX   |
|  1|  45877|  182| 243511|TX   |
|  44101|  45877|  182| 268050|TX   |
|  1|  45878|  273| 347944|TX   |
|  44100|  45878|   20|  27527|TX   |
|  44121|  45878|   21|  16977|TX   |
|  44146|  45878|   11|  10351|TX   |
|  44170|  45878|   86| 203226|TX   |
|  44176|  45878|   23|   7096|TX   |
|  44181|  45878|   35|  39371|TX   |
|  44187|  45878|   21|  28598|TX   |
|  44204|  45878|   12|  12256|TX   |
|  44228|  45878|7|   2691|TX   |
|  44229|  45878|   18|  10438|TX   |
|  44236|  45878|   19|  24645|TX   |
|  1|  45879|  135| 196151|TX   |
|  44079|  45879|   30|  52039|TX   |
|  44101|  45879|  105| 165344|TX   |
|  1|  45880|  243| 332143|TX   |
|  44008|  45880|   20|  14715|TX   |
|  44011|  45880|6|  13152|TX   |
|  44026|  45880|   10|   5687|TX   |
|  44101|  45880|   67| 136469|TX   |
|  44144|  45880|   16|   7956|TX   |
|  44227|  45880|   72| 150273|TX   |
|  44237|  45880|   19|  23241|TX   |
|  44239|  45880|   33|  18159|TX   |
|  1|  45881|  379| 291436|TX   |
|  44002|  45881|5|   6519|TX   |
|  44025|  45881|   19|  19043|TX   |
|  44027|  45881|   24|  21408|TX   |
|  44041|  45881|5|   1974|TX   |
|  44042|  45881|6|   4990|TX   |
|  44047|  45881|   14|   7129|TX   |
|  44048|  45881|9|   1429|TX   |
|  44052|  45881|5|   1977|TX   |
|  44058|  45881|   11|   6013|TX   |
|  44068|  45881|   36|  51210|TX   |
|  44086|  45881|   15|  15055|TX   |
|  44087|  45881|5|649|TX   |
|  44118|  45881|6|   1053|TX   |
|  44134|  45881|8|   2427|TX   |
|  44141|  45881|   11|  10213|TX   |
|  44150|  45881|   10|  11821|TX   |
|  44151|  45881|5|153|TX   |
|  44156|  45881|7|   2332|TX   |
|  44157|  45881|5|   2499|TX   |
|  44160|  45881|   11|   4063|TX   |
|  44164|  45881|7|   1360|TX   |
|  44165|  45881|   40|  59077|TX   |
|  44167|  45881|   11|   2736|TX   |
|  44168|  45881|7|   3514|TX   |
|  44192|  45881|5|   1431|TX   |
|  44200|  45881|7|   5369|TX   |
|  44206|  45881|5|   3089|TX   |
|  44207|  45881|5|   1548|TX   |
|  44208|  45881|   12|   7538|TX   |
|  44216|  45881|5|742|TX   |
|  44218|  45881|2|771|TX   |
|  44226|  45881|   28|  50821|TX   |
|  44231|  45881|7|   1659|TX   |
|  44238|  45881|9|   4927|TX   |
|  44248|  45881|6|   2860|TX   |
|  44382|  45881|6|   2268|TX   |
|  1|  45882|  306| 285268|TX   |
|  44184|  45882|   44|  60777|TX   |
|  44220|  45882|  239| 235880|TX   |
|  44249|  45882|   23|  28001|TX   |
|  1|  45883|  445| 282934|TX   |
|  44005|  45883|6|   2745|TX   |
|  44006|  45883|8|   1188|TX   |
|  44012|  45883|5|   2168|TX   |
|  44023|  45883|6|   1011|TX   |
|  44033|  45883|   10|   3689|TX   |
|  44038|  45883|5|   2961|TX   |
|  44039|  45883|   17|   6611|TX   |
|  44044|  45883|8|   1586|TX   |
|  44049|  45883|9|   6596|TX   |
|  44051|  45883|6|937|TX   |
|  44054|  45883|5|   2851|TX   |
|  44056|  45883|   10|   2331|TX   |
|  44063|  45883|7|   1185|TX   |
|  44065|  45883|7|   2078|TX   |
|  44078|  45883|5|812|TX   |
|  44090|  45883|7|  10726|TX   |
|  44096|  45883|8|   1703|TX   |
|  44098|  45883|9|   2602|TX   |
|  44099|  45883|6|   2169|TX   |
|  44103|  45883|7|   2419|TX   |
|  44104|  45883|   11|   2893|TX   |
|  44106|  45883|9|   1850|TX   |
|  44117|  45883|9|  11555|TX   |
|  44119|  45883|7|   3981|TX   |
|  44127|  45883|   15|   7937|TX   |
|  44135|  45883|5|205|TX   |
|  44138|  45883|   11|   1846|TX   |
|  44148|  45883|8|   1577|TX   |
|  44169|  45883|   16|  10316|TX   |
|  44171|  45883|8|   7556|TX   |
|  44173|  45883|7|754|TX   |
|  44179|  45883|5|   4061|TX   |
|  44180|  45883|8|   1185|TX   |
|  44182|  45883|   31|  13383|TX   |
|  44188|  45883|   26|  41331|TX   |
|  44191|  45883|   30|  64172|TX   |
|  44197|  45883|6|606|TX   |
|  44211|  45883|8|   1232|TX   |
|  44217|  45883|5|911|TX   |
|  44219|  45883|9|   3388|TX   |
|  44224|  45883|6|   1030|TX   |
|  44242|  45883|   11|   2893|TX   |
|  44243|  45883|   36|  62460|TX   |
|  44244|  45883|7|   6312|TX   |
|  1|  45884|  270| 298941|TX   |
|  44004|  45884|7|  12711|TX   |
|  44020|  45884|   51|  82887|TX   |
|  44029|  45884|   26|   9753|TX   |
|  44036|  45884|   14|  18188|TX   |
|  44079|  45884|   15|  24780|TX   |
|  44084|  45884|   80|  93761|TX   |
|  44120|  45884|9|   6915|TX   |
|  44158|  45884|   19|  16804|TX   |
|  44235|  45884|   36|  40932|TX   |
|  44241|  45884|   13|  19593|TX   |
|  1|  45885|  275| 251382|TX   |
|  44013|  45885|   18|  11580|TX   |
|  44024|  45885|6|   4456|TX   |
|  44031|  45885|   29|  34963|TX   |
|  44062|  45885|   12|   9276|TX   |
|  44066|  45885|   12|   6701|TX   |
|  44088|  45885|   12|   4591|TX   |
|  44108|  45885|  103| 131403|TX   |
|  44125|  45885|   22|  18676|TX   |
|  44128|  45885|   16|   6188|TX   |
|  44149|  45885|   15|   5668|TX   |
|  44196|  45885|   11|   4300|TX   |
|  44205|  45885|   19|  14084|TX   |
|  1|  45886|  166| 245311|TX   |
|  44071|  45886|  166| 250676|TX   |
|  1|  45887|  284| 295845|TX   |
|  44018|  45887|   17|   9863|TX   |
|  44021|  45887|   42|  73790|TX   |
|  44026|  45887|5|   2335|TX   |
|  44093|  45887|   16|  11401|TX   |
|  44109|  45887|   24|  17659|TX   |
|  44111|  45887|   16|  28196|TX   |
|  44126|  45887|   35|  65437|TX   |
|  44147|  45887|9|   3063|TX   |
|  44154|  45887|9|   5237|TX   |
|  44161|  45887|   93| 103394|TX   |
|  44198|  45887|   11|   5085|TX   |
|  44213|  45887|7|   4598|TX   |
|  1|  45888|  211| 267528|TX   |
|  44101|  45888|  211| 294487|TX   |
|  1|  45889|  384| 282689|TX   |
|  44005|  45889|8|   2111|TX   |
|  44009|  45889|5|   2985|TX   |
|  44017|  45889|8|411|TX   |
|  44030|  45889|8|   7367|TX   |
|  44035|  45889|   10|   3250|TX   |
|  44040|  45889|6|   1457|TX   |
|  44059|  45889|5|   6732|TX   |
|  44067|  45889|   10|   8390|TX   |
|  44076|  45889|   11|   2319|TX   |
|  44077|  45889|6|   3478|TX   |
|  44083|  45889|9|   5686|TX   |
|  44085|  45889|7|   2374|TX   |
|  44095|  45889|   30|  15098|TX   |
|  44110|  45889|   16|  10616|TX   |
|  44114|  45889|   14|  13457|TX   |
|  44132|  45889|7|537|TX   |
|  44152|  45889|  101| 123741|TX   |
|  44153|  45889|   15|   2983|TX   |
|  44185|  45889|   10|   4190|TX   |
|  44209|  45889|8|   1911|TX   |
|  44215|  45889|7|   4617|TX   |
|  44221|  45889|   36|  61579|TX   |
|  44223|  45889|9|   5820|TX   |
|  44251|  45889|7|   3288|TX   |
|  44252|  45889|   10|   9273|TX   |
|  44346|  45889|   13|   6551|TX   |
|  44382|  45889|8|   3152|TX   |
|  1|  45890|  277| 290715|TX   |
|  44015|  45890|  277| 314449|TX   |
|  1|  45891|  308| 305494|TX   |
|  44010|  45891|   11|  11863|TX   |
|  44015|  45891|  183| 136683|TX   |
|  44016|  45891|9|   5950|TX   |
|  44046|  45891|   23|  60972|TX   |
|  44130|  45891|   12|  20512|TX   |
|  44133|  45891|   21|  28097|TX   |
|  44193|  45891|5|   2051|TX   |
|  44227|  45891|   44|  74155|TX   |
|  1|  45892|  218| 296341|TX   |
|  44020|  45892|   21|  30056|TX   |
|  44079|  45892|  100| 170301|TX   |
|  44084|  45892|   21|  22266|TX   |
|  44101|  45892|   76| 108130|TX   |
|  1|  45893|  317| 252972|TX   |
|  44015|  45893|  151| 140260|TX   |
|  44022|  45893|8|   5235|TX   |
|  44053|  45893|5|   2085|TX   |
|  44055|  45893|6|   1279|TX   |
|  44064|  45893|8|   5410|TX   |
|  44069|  45893|6|   1288|TX   |
|  44071|  45893|7|  11923|TX   |
|  44115|  45893|6|   1254|TX   |
|  44122|  45893|6|   1417|TX   |
|  44136|  45893|5|   1969|TX   |
|  44159|  45893|   15|  19025|TX   |
|  44163|  45893|   20|  21047|TX   |
|  44186|  45893|5|   6073|TX   |
|  44189|  45893|8|   3371|TX   |
|  44195|  45893|   12|   4700|TX   |
|  44218|  45893|4|   1067|TX   |
|  44222|  45893|5|706|TX   |
|  44232|  45893|   15|  12535|TX   |
|  44233|  45893|   18|  20355|TX   |
|  44254|  45893|7|   6124|TX   |
|  1|  45894|  241| 253283|TX   |
|  44057|  45894|  115| 140076|TX   |
|  44061|  45894|   27|  56030|TX   |
|  44220|  45894|   99|  92110|TX   |
|  1|  45895|  248| 293409|TX   |
|  44011|  45895|   15|  13891|TX   |
|  44028|  45895|   27|  16146|TX   |
|  44045|  45895|   13|  10843|TX   |
|  44075|  45895|   27|  13133|TX   |
|  44089|  45895|   15|   9482|TX   |
|  44105|  45895|   37|  78777|TX   |
|  44143|  45895|   20|  10759|TX   |
|  44227|  45895|   94| 174642|TX   |
|  1|  45896|  272| 309829|TX   |
|  44049|  45896|   16|  10805|TX   |
|  44057|  45896|3|   2299|TX   |
|  44061|  45896|  100| 193727|TX   |
|  44220|  45896|  153| 147416|TX   |
|  1|  45897|  236| 246601|TX   |
|  44031|  45897|   69|  71619|TX   |
|  44131|  45897|7|282|TX   |
|  44137|  45897|   11|  14008|TX   |
|  44178|  45897|  127| 145576|TX   |
|  44205|  45897|   13|  14317|TX   |
|  44245|  45897|9|   8031|TX   |
|  1|  45899|  153| 181668|TX   |
|  44101|  45899|  153| 199975|TX   |
|  1|  45900|  247| 247952|TX   |
|  44057|  45900|  247| 280152|TX   |
|  1|  45901| 8461|9676981|TX   |
|  44001|  45901|   25|  21617|TX   |
|  44002|  45901|5|   6519|TX   |
|  44003|  45901|   47|  38460|TX   |
|  44004|  45901|7|  12711|TX   |
|  44005|  45901|   15|   5451|TX   |
|  44006|  45901|8|   1188|TX   |
|  44007|  45901|   24|  16771|TX   |
|  44008|  45901|   20|  14715|TX   |
|  44009|  45901|5|   2985|TX   |
|  44010|  45901|   11|  11863|TX   |
|  44011|  45901|   22|  33052|TX   |
|  44012|  45901|5|   2168|TX   |
|  44013|  45901|   18|  11580|TX   |
|  44014|  45901|   50| 122667|TX   |
|  44015|  45901|  623| 714549|TX   |
|  44016|  45901|9|   5950|TX   |
|  44017|  45901|8|411|TX   |
|  44018|  45901|   17|   9863|TX   |
|  44019|  45901|   37|  46046|TX   |
|  44020|  45901|   73| 138231|TX   |
|  44021|  45901|   42|  73790|TX   |
|  44022|  45901|8|   5235|TX   |
|  44023|  45901|6|   1011|TX   |
|  44024|  45901|6|   4456|TX   |
|  44025|  45901|   19|  19043|TX   |
|  44026|  45901|   16|   8789|TX   |
|  44027|  45901|   24|  21408|TX   |
|  44028|  45901|   27|  16146|TX   |
|  44029|  45901|   26|   9753|TX   |
|  44030|  45901|8|   7367|TX   |
|  44031|  45901|   99| 124753|TX   |
|  44032|  45901|5|   5891|TX   |
|  44033|  45901|   10|   3689|TX   |
|  44034|  45901|   19|  15038|TX   |
|  44035|  45901|   10|   3250|TX   |
|  44036|  45901|   14|  18188|TX   |
|  44037|  45901|   29|  21961|TX   |
|  44038|  45901|5|   2961|TX   |
|  44039|  45901|   17|   6611|TX   |
|  44040|  45901|6|   1457|TX   |
|  44041|  45901|5|   1974|TX   |
|  44042|  45901|6|   4990|TX   |
|  44043|  45901|  180| 361256|TX   |
|  44044|  45901|8|   1586|TX   |
|  44045|  45901|   13|  10843|TX   |
|  44046|  45901|   23|  60972|TX   |
|  44047|  45901|   14|   7129|TX   |
|  44048|  45901|9|   1429|TX   |
|  44049|  45901|   26|  19380|TX   |
|  44050|  45901|   23|  28000|TX   |
|  44051|  45901|6|937|TX   |
|  44052|  45901|5|   1977|TX   |
|  44053|  45901|5|   2085|TX   |
|  44054|  45901|5|   2851|TX   |
|  44055|  45901|6|   1279|TX   |
|  44056|  45901|   10|   2331|TX   |
|  44057|  45901|  738| 943808|TX   |
|  44058|  45901|   11|   6013|TX   |
|  44059|  45901|5|   6732|TX   |
|  44060|  45901|9|   2777|TX   |
|  44061|  45901|  128| 303493|TX   |
|  44062|  45901|   12|   9276|TX   |
|  44063|  45901|7|   1185|TX   |
|  44064|  45901|8|   5410|TX   |
|  44065|  45901|7|   2078|TX   |
|  44066|  45901|   12|   6701|TX   |
|  44067|  45901|   10|   8390|TX   |
|  44068|  45901|   36|  51210|TX   |
|  44069|  45901|6|   1288|TX   |
|  44070|  45901|   34|  69346|TX   |
|  44071|  45901|  174| 282981|TX   |
|  44072|  45901|   21|  17358|TX   |
|  44073|  45901|   14|   7494|TX   |
|  44074|  45901|   20|  15270|TX   |
|  44075|  45901|   27|  13133|TX   |
|  44076|  45901|   11|   2319|TX   |
|  44077|  45901|6|   3478|TX   |
|  44078|  45901|5|812|TX   |
|  44079|  45901|  146| 255260|TX   |
|  44080|  45901|9|   5557|TX   |
|  44081|  45901|   16|   9318|TX   |
|  44082|  45901|   10|   7027|TX   |
|  44083|  45901|9|   5686|TX   |
|  44084|  45901|  102| 143585|TX   |
|  44085|  45901|7|   2374|TX   |
|  44086|  45901|   15|  15055|TX   |
|  44087|  45901|5|649|TX   |
|  44088|  45901|   12|   4591|TX   |
|  44089|  45901|   15|   9482|TX   |
|  44090|  45901|7|  10726|TX   |
|  44091|  45901|   55|  59445|TX   |
|  44092|  45901|   24|  55740|TX   |
|  44093|  45901|   16|  11401|TX   |
|  44094|  45901|   41|  61129|TX   |
|  44095|  45901|   30|  15098|TX   |
|  44096|  45901|8|   1703|TX   |
|  44097|  45901|   12|   4712|TX   |
|  44098|  45901|9|   2602|TX   |
|  44099|  45901|6|   2169|TX   |
|  44100|  45901|   20|  27527|TX   |
|  44101|  45901|  886|1555631|TX   |
|  44102|  45901|   26|  33969|TX   |
|  44103|  45901|7|   2419|TX   |
|  44104|  45901|   11|   2893|TX   |
|  44105|  45901|   37|  78777|TX   |
|  44106|  45901|9|   1850|TX   |
|  44107|  45901|   31|  39104|TX   |
|  44108|  45901|  141| 212954|TX   |
|  44109|  45901|   24|  17659|TX   |
|  44110|  45901|   16|  10616|TX   |
|  44111|  45901|   16|  28196|TX   |
|  44112|  45901|   22|  17291|TX   |
|  44113|  45901|   22|  11073|TX   |
|  44114|  45901|   14|  13457|TX   |
|  44115|  45901|6|   1254|TX   |
|  44116|  45901|   37|  39132|TX   |
|  44117|  45901|9|  11555|TX   |
|  44118|  45901|6|   1053|TX   |
|  44119|  45901|7|   3981|TX   |
|  44120|  45901|9|   6915|TX   |
|  44121|  45901|   21|  16977|TX   |
|  44122|  45901|6|   1417|TX   |
|  44123|  45901|  117| 116462|TX   |
|  44124|  45901|6|   2831|TX   |
|  44125|  45901|   22|  18676|TX   |
|  44126|  45901|   35|  65437|TX   |
|  44127|  45901|   15|   7937|TX   |
|  44128|  45901|   16|   6188|TX   |
|  44129|  45901|   43|  46338|TX   |
|  44130|  45901|   12|  20512|TX   |
|  44131|  45901|7|282|TX   |
|  44132|  45901|7|537|TX   |
|  44133|  45901|   21|  28097|TX   |
|  44134|  45901|8|   2427|TX   |
|  44135|  45901|5|205|TX   |
|  44136|  45901|5|   1969|TX   |
|  44137|  45901|   11|  14008|TX   |
|  44138|  45901|   11|   1846|TX   |
|  44139|  45901|   32|  23831|TX   |
|  44141|  45901|   11|  10213|TX   |
|  44142|  45901|7|   2912|TX   |
|  44143|  45901|   20|  10759|TX   |
|  44144|  45901|   16|   7956|TX   |
|  44145|  45901|   15|   8935|TX   |
|  44146|  45901|   34|  32608|TX   |
|  44147|  45901|   23|  10786|TX   |
|  44148|  45901|8|   1577|TX   |
|  44149|  45901|   15|   5668|TX   |
|  44150|  45901|   10|  11821|TX   |
|  44151|  45901|5|153|TX   |
|  44152|  45901|  101| 123741|TX   |
|  44153|  45901|   15|   2983|TX   |
|  44154|  45901|9|   5237|TX   |
|  44155|  45901|   11|   5721|TX   |
|  44156|  45901|7|   2332|TX   |
|  44157|  45901|5|   2499|TX   |
|  44158|  45901|   19|  16804|TX   |
|  44159|  45901|   15|  19025|TX   |
|  44160|  45901|   11|   4063|TX   |
|  44161|  45901|   93| 103394|TX   |
|  44162|  45901|6|633|TX   |
|  44163|  45901|   20|  21047|TX   |
|  44164|  45901|7|   1360|TX   |
|  44165|  45901|   40|  59077|TX   |
|  44166|  45901|   12|  11330|TX   |
|  44167|  45901|   11|   2736|TX   |
|  44168|  45901|7|   3514|TX   |
|  44169|  45901|   16|  10316|TX   |
|  44170|  45901|   86| 203226|TX   |
|  44171|  45901|8|   7556|TX   |
|  44172|  45901|9|   7130|TX   |
|  44173|  45901|7|754|TX   |
|  44174|  45901|   24|  27780|TX   |
|  44175|  45901|   35|  21698|TX   |
|  44176|  45901|   23|   7096|TX   |
|  44178|  45901|  127| 145576|TX   |
|  44179|  45901|5|   4061|TX   |
|  44180|  45901|8|   1185|TX   |
|  44181|  45901|   35|  39371|TX   |
|  44182|  45901|   31|  13383|TX   |
|  44183|  45901|   21|  12961|TX   |
|  44184|  45901|   44|  60777|TX   |
|  44185|  45901|   10|   4190|TX   |
|  44186|  45901|5|   6073|TX   |
|  44187|  45901|   21|  28598|TX   |
|  44188|  45901|   26|  41331|TX   |
|  44189|  45901|8|   3371|TX   |
|  44190|  45901|8|   5542|TX   |
|  44191|  45901|   30|  64172|TX   |
|  44192|  45901|5|   1431|TX   |
|  44193|  45901|5|   2051|TX   |
|  44194|  45901|   23|   6452|TX   |
|  44195|  45901|   12|   4700|TX   |
|  44196|  45901|   11|   4300|TX   |
|  44197|  45901|6|606|TX   |
|  44198|  45901|   16|   9102|TX   |
|  44199|  45901|   17|  39075|TX   |
|  44200|  45901|7|   5369|TX   |
|  44201|  45901|   23|  24691|TX   |
|  44202|  45901|9|   6238|TX   |
|  44203|  45901|   12|   5048|TX   |
|  44204|  45901|   12|  12256|TX   |
|  44205|  45901|   33|  32052|TX   |
|  44206|  45901|5|   3089|TX   |
|  44207|  45901|5|   1548|TX   |
|  44208|  45901|   12|   7538|TX   |
|  44209|  45901|8|   1911|TX   |
|  44210|  45901|   15|  11704|TX   |
|  44211|  45901|8|   1232|TX   |
|  44212|  45901|   81|  99953|TX   |
|  44213|  45901|7|   4598|TX   |
